S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,Tender Revocation,Electrical Safety and Fire Fighting System in Govt Medical College and Att Hospital at Ambedkarnagar,19-May-2026 12:08 PM,Codnew.pdf ,303.49,Technical Opening,1,6001819,AMETHI CONSTRUCTION,24-Mar-2026 01:01 AM,Accepted-AOC,qualify,26-May-2026 06:17 PM,1.0,6001819.0,AMETHI CONSTRUCTION,INR,"33,662,733.06",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1108326_3,589/S E/Ayo/E-Tender/ Medical College Fire Fighting/2025- 26 21.01.2026,Electrical Safety and Fire Fighting System in Govt Medical College and Att Hospital at Ambedkarnagar,26-May-2026,"INR 33,662,733.06",270.0,Jagpal Verma,26-May-2026 06:17 PM,LOI.pdf (788.00 KB),Electrical Safety and Fire Fighting System in Govt Medical College and Att Hospital at Ambedkarnagar,S E,Internal,E E Asst Acct,Jagpal Verma,19-May-2026 01:25 PM,22-May-2026 10:00 AM,techsummary_2099945.pdf (2999.81 KB),Finance,Financial Bid opening summary,Jagpal Verma,26-May-2026 03:09 PM,finance_2099945.pdf,BOQ Comparative Chart,S E,Internal,E E Asst Acct,Jagpal Verma,26-May-2026 03:16 PM,finsummary_2099945.pdf (737.65 KB),Technical,Technical Bid opening summary,Jagpal Verma,19-May-2026 01:15 PM,technical_2099945.pdf,AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,589/S E/Ayo/E-Tender/ Medical College Fire Fighting/2025- 26 21.01.2026,2026_SCIDC_1108326_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,FDR - Fixed Deposit,1.0,Fee/PreQual/Technical,.pdf,Electrical Safety and Fire Fighting System in Govt Medical College and Att Hospital at Ambedkarnagar,SE up scidco Ayodhya,Behind Ram Janaki Mandir Sahabganj Ayodhya,"7,55,000",No,fixed,,S E UP SCIDCO,Ayodhya,17-Mar-2026 09:00 AM,24-Mar-2026 11:00 AM,17-Mar-2026 09:10 AM,24-Mar-2026 09:00 AM,NA ,NA ,17-Mar-2026 10:00 AM,24-Mar-2026 09:00 AM,22-May-2026 10:00 AM,Electrical Safety and Fire Fighting System in Govt Medical College and Att Hospital at Ambedkarnagar,Electrical Safety and Fire Fighting System in Govt Medical College and Att Hospital at Ambedkarnagar,Please refer Tender documents. ,NA ,"3,76,54,063",Electrical Works,Electrical Safety and Fire Fighting System ,Tender,90.0,NA ,Ambedkarnagar,224122.0,SE office up scidco ,Behind Ram Janaki Mandir Sahabganj Ayodhya ,19-Mar-2026 11:00 AM ,SE office up scidco,No ,No,"5,310",online,Ayodhya,No,AOC
,,,,,,,2,5999412,KRISHNA REFRIGERATION,24-Mar-2026 07:47 AM,Rejected-Finance,disqualify,26-May-2026 03:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,2.0,Finance,.xls,financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6001881,M/S V P CONSTRUCTION,24-Mar-2026 08:59 AM,Rejected-Finance,disqualify,26-May-2026 03:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,6001890,PEHALWAN TRADERS,24-Mar-2026 04:00 AM,Rejected-Finance,disqualify,26-May-2026 03:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
