S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,6014499,I. B. CHANDA.A CONSTRUCTION COMPANY,27-Mar-2026 07:17 PM,Accepted-AOC,L1,06-May-2026 11:08 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1129370_1,2497 /EE SKN /E-Tender /Vidhayak Nidhi Mendawal SKN /2025-26 Dated 23-03-2026,Construction of CC Road work at Gram Chhapiya Angad Me PWD Road Se Sona Tiwari Ke Ghar Tak Block Menhdawal Distt. Sant Kabir Nagar. ( Vidhayak Nidhi Menhdawal),1.0,6014499.0,I. B. CHANDA.A CONSTRUCTION COMPANY,INR,"1,765,117",06-May-2026,"INR 1,765,117",90.0,Ramesh Bahadur Shahi,06-May-2026 11:08 AM,IBChandaL0i.pdf (1031.00 KB),IB Chanda A Construction Company Found L1,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,16-Apr-2026 01:39 PM,finsummary_2106662.pdf (539.84 KB),Technical,M/s I. B. CHANDA.A CONSTRUCTION COMPANY and M/S SHAILENDRA PANDEY Found,Ramesh Bahadur Shahi,09-Apr-2026 04:10 PM,technical_2106662.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,09-Apr-2026 04:13 PM,09-Apr-2026 06:00 PM,techsummary_2106662.pdf (386.99 KB),Finance,M/s I. B. CHANDA.A CONSTRUCTION COMPANY Found L1,Ramesh Bahadur Shahi,16-Apr-2026 01:37 PM,finance_2106662.pdf,BOQ Comparative Chart,AOC,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2497 /EE SKN /E-Tender /Vidhayak Nidhi Mendawal SKN /2025-26 Dated 23-03-2026,2026_SCIDC_1129370_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT,"1,652",UPSCIDCO,Santkabir Nagar,No,1,FDR - Fixed Deposit,Construction of CC Road work at Gram Chhapiya Angad Me PWD Road Se Sona Tiwari Ke Ghar Tak Block Menhdawal Distt. Sant Kabir Nagar. ( Vidhayak Nidhi Menhdawal),Construction of CC Road work at Gram Chhapiya Angad Me PWD Road Se Sona Tiwari Ke Ghar Tak Block Menhdawal Distt. Sant Kabir Nagar. ( Vidhayak Nidhi Menhdawal),As Given in NIT ,NA ,"17,66,000",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",27-Mar-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,"36,000",No,fixed,,UPSCIDCO,Santkabir nagar,24-Mar-2026 09:00 AM,30-Mar-2026 02:00 PM,24-Mar-2026 09:00 AM,30-Mar-2026 01:00 PM,24-Mar-2026 09:00 AM ,30-Mar-2026 01:00 PM ,24-Mar-2026 09:00 AM,30-Mar-2026 01:00 PM,09-Apr-2026 06:00 PM,AOC
2,6016326,M/S SHAILENDRA PANDEY,30-Mar-2026 11:32 AM,Rejected-Finance,L2,16-Apr-2026 01:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
