Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,151",Nil,Nil,No,EXECUTIVE ENGINEER BDSC BARABANKI,EXECUTIVE ENGINEER BDSC BARABANKI,"44,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT 05/EE/2025-26,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||BDSC, barabanki",05/EE/2025-26,2026_UPIDC_1112557_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,10-Feb-2026 12:45 PM,19-Feb-2026 03:00 PM,10-Feb-2026 12:45 PM,19-Feb-2026 12:00 PM,NA ,NA ,10-Feb-2026 12:45 PM,19-Feb-2026 12:00 PM,28-Feb-2026 01:00 PM,1.0,SBI Bank,Renewal of metalled road on left bank of Bakarganj Mr. from Km 2.350 to Km 2.960,Renewal of metalled road on left bank of Bakarganj Mr. from Km 2.350 to Km 2.960,Please refer Tender documents. ,NA ,"21,80,000",Civil Works,NA ,Tender,90.0,25.0,BARABANKI,225001.0,NA ,NA ,NA ,OFFICE OF EXECUTIVE ENGINEER BDSC BARABANKI,No ,No,AOC,EXECUTIVE ENGINEER BARABANKI DIVISION SHARDA CANAL BARABANKI,Mixed,EXECUTIVE ENGINEER BARABANKI DIVISION SHARDA CANAL BARABANKI EXECUTIVE ENGINEER IRRIGATION DIVISION SULTANPUR DIVISIONAL ACCOUNT OFFICER BDSC BBK,Rajiv Kumar,28-Feb-2026 05:35 PM,finsummary_2058071.pdf (273.59 KB),Technical,TECHNICAL EVALUATION SUMMARY,Rajiv Kumar,27-Feb-2026 06:40 PM,technical_2058071.pdf,EXECUTIVE ENGINEER BARABANKI DIVISION SHARDA CANAL BARABANKI,Internal,EXECUTIVE ENGINEER BARABANKI DIVISION SHARDA CANAL BARABANKI EXECUTIVE ENGINEER IRRIGATION DIVISION SULTANPUR DIVISIONAL ACCOUNT OFFICER BARABANKI DIVISION SHARDA CANAL BARABANKI,Rajiv Kumar,27-Feb-2026 06:48 PM,28-Feb-2026 01:00 PM,techsummary_2058071.pdf (273.59 KB),Finance,financial evaluation summary,Rajiv Kumar,28-Feb-2026 05:32 PM,finance_2058071.pdf,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||BDSC, barabanki",2026_UPIDC_1112557_1,05/EE/2025-26,Renewal of metalled road on left bank of Bakarganj Mr. from Km 2.350 to Km 2.960,1.0,5893675.0,M/S MAHAJAN CONSTRUCTION AND SUPPLIER,INR,"1,629,483",1,5893744,M/S Jai Singh Verma,19-Feb-2026 11:23 AM,Rejected-Finance,QUOTED RATES GREATER THAN L1,28-Feb-2026 05:35 PM,06-Mar-2026,"INR 1,629,483",25.0,Rajiv Kumar,06-May-2026 02:17 PM,AOCAG122.pdf (329.00 KB),LOWEST QUOTED RATES,AOC
,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5893675,M/S MAHAJAN CONSTRUCTION AND SUPPLIER,19-Feb-2026 11:09 AM,Accepted-AOC,LOWEST QUOTED RATES,06-May-2026 02:17 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5888591,M/S NISHI KANT SRIVASTAVA,18-Feb-2026 08:10 PM,Rejected-Technical,TECHNICAL BID NOT QUALIFIED,27-Feb-2026 06:48 PM,,,,,,,,AOC
