Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Construction of cc road and nali from haron house to bufran house, ayyub house to shakeel house and bhura pehalwan house to abdul khalik house and to near Dr. papu house to nazeer house to ali house to hafeez house and shamshad house t","Construction of cc road and nali from haron house to bufran house, ayyub house to shakeel house and bhura pehalwan house to abdul khalik house and to near Dr. papu house to nazeer house to ali house to hafeez house and shamshad house t",Please refer Tender documents. ,NA ,"9,49,716",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,1.0,"Construction of cc road and nali from haron house to bufran house, ayyub house to shakeel house and bhura pehalwan house to abdul khalik house and to near Dr. papu house to nazeer house to ali house to hafeez house and shamshad house t",Date,,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,"94,972",No,percentage,10.0%,Nil,Nil,826.0,Nil,Nil,No,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,09-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,09-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,09-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,20-Apr-2026 06:50 PM,Saharanpur Municipal Corporation Saharanpur UP,5939 B,2026_NNSAH_1113606_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Admitted,Sandeep kumar Misra,22-Apr-2026 11:02 AM,finance_2062386.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 06:44 PM,20-Apr-2026 06:50 PM,techsummary_2062386.pdf (22.89 KB),Technical,Admitted,Sandeep kumar Misra,20-Apr-2026 06:38 PM,technical_2062386.pdf,suresh chand,Internal,,Madan Pal,16-May-2026 03:51 PM,finsummary_2062386.pdf (22.86 KB),16-May-2026,"INR 948,291",30.0,Madan Pal,16-May-2026 03:53 PM,tech.pdf (23.00 KB),1.0,5936171.0,ROHIT ARYA CONTRACTOR,INR,"948,291",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113606_1,5939 B,"Construction of cc road and nali from haron house to bufran house, ayyub house to shakeel house and bhura pehalwan house to abdul khalik house and to near Dr. papu house to nazeer house to ali house to hafeez house and shamshad house t",1,5931180,GEETANJALI CONSTRUCTION,26-Feb-2026 12:10 AM,Rejected-AOC,L2,16-May-2026 03:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5936171,ROHIT ARYA CONTRACTOR,27-Feb-2026 09:01 AM,Accepted-AOC,L1,16-May-2026 03:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5931609,SARITA DEVI,26-Feb-2026 09:16 AM,Rejected-AOC,L3,16-May-2026 03:53 PM,AOC
