S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
1.0,6117896.0,BHAGWAN VENKTES CONSTRUCTION AND SUPPLIERS,INR,"320,711.1",Technical,Bid Opening Summary,VIKAS KUMAR,16-May-2026 07:06 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Belhari,2026_RDUP_1143868_1,105 Date 28-04-2026 Lot No 1,vikaas khand belaharee mein seetaakund mein jarnaadan tivaaree ke ghar se gadhdha tak naalee va intaralaaking kaary,"VIKAS KUMAR BDO MANOJ KUMAR GUPT, ADO PANCHAYAT DHARMENDRA KUMAR, JE RED",Internal,"VIKAS KUMAR BDO MANOJ KUMAR GUPT, ADO PANCHAYAT DHARMENDRA KUMAR, JE RED",VIKAS KUMAR,20-May-2026 08:54 PM,finsummary_2136998.pdf (240.72 KB),"VIKAS KUMAR BDO MANOJ KUMAR GUPT, ADO PANCHAYAT DHARMENDRA KUMAR, JE RED",Internal,"VIKAS KUMAR BDO MANOJ KUMAR GUPT, ADO PANCHAYAT DHARMENDRA KUMAR, JE RED",VIKAS KUMAR,20-May-2026 06:03 PM,20-May-2026 06:25 PM,techsummary_2136998.pdf (240.72 KB),Finance,Bid Opening Summary,VIKAS KUMAR,20-May-2026 08:17 PM,,BOQ Comparative Chart,1.0,6117896.0,BHAGWAN VENKTES CONSTRUCTION AND SUPPLIERS,15-May-2026 01:52 PM,Accepted-AOC,L1,20-May-2026 08:58 PM,20-May-2026,"INR 320,711.1",90.0,VIKAS KUMAR,20-May-2026 08:58 PM,1.pdf (57.00 KB),AOC,AOC,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Belhari,105 Date 28-04-2026 Lot No 1,2026_RDUP_1143868_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,500.0,BDO BELAHARI,BELAHARI,No,1,DD - Demand Draft,vikaas khand belaharee mein seetaakund mein jarnaadan tivaaree ke ghar se gadhdha tak naalee va intaralaaking kaary,vikaas khand belaharee mein seetaakund mein jarnaadan tivaaree ke ghar se gadhdha tak naalee va intaralaaking kaary,refer nit doc ,NA ,"3,21,000",Civil Works,NA ,Tender,90.0,90.0,KP BELAHARI,277403.0,NA ,NA ,NA ,BDO OFFICE BELAHARI,No ,No,BDO BELAHARI,BDO OFFICE BELAHARI,"6,420",No,fixed,,BDO BELAHARI,BELAHARI,30-Apr-2026 03:00 PM,15-May-2026 04:00 PM,30-Apr-2026 03:00 PM,15-May-2026 03:00 PM,NA ,NA ,30-Apr-2026 03:00 PM,15-May-2026 03:00 PM,20-May-2026 06:25 PM,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6117797.0,MAA ENTERPRISES,15-May-2026 01:35 PM,Rejected-AOC,L2,20-May-2026 08:58 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6118038.0,M/S JAI MAA BHAGAWATI VINDHYACHALI TRADERS,15-May-2026 01:39 PM,Rejected-AOC,L3,20-May-2026 08:58 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
