S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,826.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,Construction of cc road and nali from mandir to ramesh and gautam house for purana kamela at ward no. 07,Date,,09-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,09-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,09-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,18-Apr-2026 02:15 PM,"97,626",No,percentage,10.0%,Nil,Nil,Saharanpur Municipal Corporation Saharanpur UP,5954 B,2026_NNSAH_1113640_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of cc road and nali from mandir to ramesh and gautam house for purana kamela at ward no. 07,Construction of cc road and nali from mandir to ramesh and gautam house for purana kamela at ward no. 07,Please refer Tender documents. ,NA ,"9,76,263",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,AOC,Technical,Admitted,Vijay Bahadur singh,29-Mar-2026 04:22 PM,technical_2062539.pdf,suresh chand,Internal,,Sandeep kumar Misra,12-May-2026 12:19 PM,finsummary_2062539.pdf (23.84 KB),Finance,Admitted,Sandeep kumar Misra,22-Apr-2026 11:48 AM,,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,18-Apr-2026 02:11 PM,18-Apr-2026 02:15 PM,techsummary_2062539.pdf (22.89 KB),12-May-2026,"INR 971,186",30.0,Sandeep kumar Misra,12-May-2026 12:21 PM,tech.pdf (24.00 KB),1,5937003,M/S AFZAL AHMAD CONTRACTOR,27-Feb-2026 12:10 PM,Rejected-AOC,L2,12-May-2026 12:21 PM,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113640_1,5954 B,Construction of cc road and nali from mandir to ramesh and gautam house for purana kamela at ward no. 07,1.0,5936382.0,NATIONAL BUILDERS,INR,"971,186",AOC
,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5936382,NATIONAL BUILDERS,27-Feb-2026 10:09 AM,Accepted-AOC,L1,12-May-2026 12:21 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5935694,RAVISH ENTERPRISES,27-Feb-2026 04:27 AM,Rejected-AOC,L3,12-May-2026 12:21 PM,,,,,,,,,,AOC
