Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
Technical,Summary,Shailendra Chaudhary,27-Feb-2026 02:08 PM,,25-May-2026,"INR 1,520,599",90.0,Shailendra Chaudhary,25-May-2026 08:32 PM,1418_15.pdf (258.00 KB),"Er Shailendra Chaudhary EE RED Ambedkarnagar,",Internal,"Er Shailendra Chaudhary EE RED Ambedkarnagar, Er Yogesh Kumar AE RED Ambedkarnagar, Mr Anand Swaroop Yadav DAO RED Ambedkarnagar",ANAND SWAROOP YADAV,01-Mar-2026 03:27 PM,07-Mar-2026 03:00 PM,techsummary_2075529.pdf (12797.50 KB),1,5902090,m/s BR KHAN CONTRACTOR,20-Feb-2026 02:17 PM,Rejected-Finance,Rejected,25-May-2026 08:06 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,2026_REDUP_1117076_15,1418/EE RED Ambedkarnagar/25-26 Dt 16/01/2026,"Under District Ambedkarnagar, Construction of Interlocking road from the interlock of Bhavkuan Panchayat Bhawan to the house of Mahendra Prajapati via Nanhe Prajapati house, Lot No 15",1.0,5901837.0,MS MAHENDRA ENTERPRISES,INR,"1,520,599","Er Shailendra Chaudhary EE RED Ambedkarnagar,",Internal,,Shailendra Chaudhary,25-May-2026 08:06 PM,finsummary_2075529.pdf (258.09 KB),Finance,Summary,Shailendra Chaudhary,09-Mar-2026 11:33 AM,,BOQ Comparative Chart,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,1418/EE RED Ambedkarnagar/25-26 Dt 16/01/2026,2026_REDUP_1117076_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,17-Feb-2026 02:00 PM,26-Feb-2026 03:00 PM,17-Feb-2026 02:00 PM,26-Feb-2026 12:00 PM,NA ,NA ,17-Feb-2026 02:00 PM,26-Feb-2026 12:00 PM,07-Mar-2026 03:00 PM,"EE RED, Vikas Bhawan, Ambedkarnagar","EE RED Ambedkarnagar, Vikas Bhawan, Ambedkarnagar",1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"26,000",No,fixed,,Nil,Nil,767.0,Nil,Nil,No,"Under District Ambedkarnagar, Construction of Interlocking road from the interlock of Bhavkuan Panchayat Bhawan to the house of Mahendra Prajapati via Nanhe Prajapati house, Lot No 15","Under District Ambedkarnagar, Construction of Interlocking road from the interlock of Bhavkuan Panchayat Bhawan to the house of Mahendra Prajapati via Nanhe Prajapati house, Lot No 15",Please refer Tender documents. ,NA ,"12,90,000",Civil Works,NA ,Tender,90.0,90.0,Ambedkarnagar,224001.0,"EE RED, Vikas Bhawan, Ambedkarnagar ","EE RED Ambedkarnagar, Vikas Bhawan, Ambedkarnagar  ",18-Feb-2026 11:00 AM ,"EE RED, Vikas Bhawan, Ambedkarnagar",No ,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,2,5901837,MS MAHENDRA ENTERPRISES,20-Feb-2026 02:34 PM,Accepted-AOC,AoC,25-May-2026 08:32 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
