Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Instrument Type,Tender Stage
Paschimanchal Vidyut Vitran Nigam Ltd.,2026_PVVNL_1137474_1,E-TENDER NO-01/2026-27,"Work of Deposit Scheme against passed estimate from Retender under of EDD- KAIRANA under EDC,Shamli",1.0,6064180.0,M/S JAIN ELECTRIC CONTRACTOR,INR,"542,786",1,6064180,M/S JAIN ELECTRIC CONTRACTOR,07-May-2026 11:24 AM,Accepted-AOC,L1,19-May-2026 02:32 PM,19-May-2026,"INR 542,786",365.0,Veerandra Singh,19-May-2026 02:32 PM,award01.pdf (369.00 KB),"Work of Deposit Scheme against passed estimate from Retender under of EDD- KAIRANA under EDC,Shamli",VEERANDRA SINGH,Internal,,Veerandra Singh,19-May-2026 02:27 PM,finsummary_2124085.pdf (69.00 KB),Technical,"Work of Deposit Scheme against passed estimate from Retender under of EDD- KAIRANA under EDC,Shamli",Veerandra Singh,19-May-2026 12:18 PM,technical_2124085.pdf,veerandra singh,Internal,,Veerandra Singh,19-May-2026 12:20 PM,19-May-2026 12:25 PM,techsummary_2124085.pdf (69.31 KB),Finance,"Work of Deposit Scheme against passed estimate from Retender under of EDD- KAIRANA under EDC,Shamli",Veerandra Singh,19-May-2026 02:23 PM,,BOQ Comparative Chart,AOC,"3,540",SE EDC SHAMLI,SHAMLI,No,SE EDC SHAMLI,"NEAR 33/11 KV S/S KHERI KARMU, SHAMLI",Paschimanchal Vidyut Vitran Nigam Ltd.,E-TENDER NO-01/2026-27,2026_PVVNL_1137474_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,"Work of Deposit Scheme against passed estimate from Retender under of EDD- KAIRANA under EDC,Shamli","Work of Deposit Scheme against passed estimate from Retender under of EDD- KAIRANA under EDC,Shamli",Please refer Tender documents. ,NA ,"52,00,000",Electrical Works,NA ,Tender,180.0,365.0,SHAMLI,247776.0,NA ,NA ,NA ,SE EDC SHAMLI,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Work of Deposit Scheme against passed estimate from Retender under of EDD- KAIRANA under EDC,Shamli",1.0,date extend.....,Date,,18-Apr-2026 12:00 PM,07-May-2026 03:00 PM,18-Apr-2026 12:00 PM,07-May-2026 12:00 PM,NA ,NA ,18-Apr-2026 12:00 PM,07-May-2026 12:00 PM,19-May-2026 12:25 PM,"52,000",No,fixed,,SE EDC SHAMLI,SHAMLI,1.0,RTGS - RTGS Payment,AOC
,,,,,,,,,2,6064163,M/S SHIV ELECTRICALS,23-Apr-2026 11:51 AM,Rejected-AOC,L3,19-May-2026 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,"Work of Deposit Scheme against passed estimate from Retender under of EDD- KAIRANA under EDC,Shamli",,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6087502,"m/s sk contractor, shamli",04-May-2026 01:51 PM,Rejected-AOC,L2,19-May-2026 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
