S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
1,5812159,M/S ANNESH CONTRACTOR,18-Jan-2026 03:06 PM,Accepted-AOC,L1,02-May-2026 03:57 PM,1.0,5812159.0,M/S ANNESH CONTRACTOR,INR,"1,069,372",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY,2026_REDUP_1106418_1,2324/11/EE/RED/2025-26 DATE 12-11-2025,Construction of the Pandit Deendayal Upadhyay Memorial Gate on NH 30 near village Rajau. (M.L.A-Faridpur),02-May-2026,"INR 1,069,372",90.0,Vinay Kumar Sharma,02-May-2026 03:57 PM,AOCB.pdf (577.00 KB),Construction of the Pandit Deendayal Upadhyay Memorial Gate on NH 30 near village Rajau. (M.L.A-Faridpur),EXECUTIVE ENGINEER,Internal,DAO AND AE,Vinay Kumar Sharma,18-Feb-2026 04:04 PM,24-Feb-2026 11:00 AM,techsummary_2041345.pdf (471.56 KB),Finance,Attach,Vinay Kumar Sharma,28-Feb-2026 11:39 AM,finance_2041345.pdf,BOQ Comparative Chart,EXECUTIVE ENGINEER,Internal,DAO AND AE,Vinay Kumar Sharma,28-Feb-2026 11:41 AM,finsummary_2041345.pdf (2432.87 KB),Technical,Attach,Vinay Kumar Sharma,18-Feb-2026 04:01 PM,technical_2041345.pdf,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY,2324/11/EE/RED/2025-26 DATE 12-11-2025,2026_REDUP_1106418_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,WORK NAME REPLACE,Other,,14-Jan-2026 05:55 PM,13-Feb-2026 12:30 PM,14-Jan-2026 05:38 AM,13-Feb-2026 12:00 PM,NA ,NA ,14-Jan-2026 05:55 PM,13-Feb-2026 12:00 PM,24-Feb-2026 11:00 AM,EXECUTIVE ENGINEER,EE RED SECOND FLOOR VIKAS BHAWAN BAREILLY,"21,400",No,fixed,,Nil,Nil,Construction of the Pandit Deendayal Upadhyay Memorial Gate on NH 30 near village Rajau. (M.L.A-Faridpur),Construction of the Pandit Deendayal Upadhyay Memorial Gate on NH 30 near village Rajau. (M.L.A-Faridpur),Please refer Tender documents. ,NA ,"10,69,500",Civil Works,NA ,Tender,90.0,NA ,FAREEDPUR,243001.0,NA ,NA ,NA ,EE RED SECOND FLOOR VIKAS BHAWAN BAREILLY,No ,No,854.0,Nil,Nil,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,pdf,AOC
2,5814798,M/S GUPTA PIPE STORE,19-Jan-2026 07:15 PM,Rejected-Finance,L2,28-Feb-2026 11:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xl,AOC
