Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Stage
07-May-2026,"INR 3,174,920.9",120.0,Anand Prakash Singh,07-May-2026 01:02 PM,VC.pdf (509.00 KB),AOC,1.0,6001197.0,M/S IMAGINE,INR,"3,174,920.9",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2026_UPRNS_1126864_1,03/EE/UPRNSS/E-Tender/25-26 dt. 16.03.2026,Construction of Meeting Room in VC Residence Compound at CSJMU Kanpur,1.0,6001197.0,M/S IMAGINE,23-Mar-2026 09:10 PM,Accepted-AOC,AOC,07-May-2026 01:02 PM,Finance,Financial,Anand Prakash Singh,07-May-2026 12:43 PM,finance_2101612.pdf,BOQ Comparative Chart,Anand Prakash Singh,Internal,Anand Prakash Singh Atul Kumar Bajpai Ravi Pratap Singh Shakti Katiyar,Anand Prakash Singh,25-Mar-2026 01:14 PM,25-Mar-2026 02:00 PM,techsummary_2101612.pdf (865.82 KB),Technical,Technical,Anand Prakash Singh,25-Mar-2026 01:10 PM,technical_2101612.pdf,Anand Prakash Singh,Internal,Anand Prakash Singh Atul Kumar Bajpai Shakti Katiyar Ravi Pratap Singh,Anand Prakash Singh,07-May-2026 12:48 PM,finsummary_2101612.pdf (654.27 KB),AOC,"64,000",No,fixed,,EE,Anurakshan Lucknow,1.0,Fee/PreQual/Technical,.pdf,NIT,Construction of Meeting Room in VC Residence Compound at CSJMU Kanpur,Construction of Meeting Room in VC Residence Compound at CSJMU Kanpur,Construction of Meeting Room in VC Residence Compound at CSJMU Kanpur ,NA ,"31,76,827",Civil Works,NA ,Tender,90.0,120.0,Kanpur,208003.0,NA ,NA ,NA ,Lucknow,No ,No,EE,5/750 sec-5 Gomti Nagar Vistar Lucknow,"4,720",EE,Anurakshan Lucknow,No,18-Mar-2026 12:00 PM,24-Mar-2026 03:10 PM,18-Mar-2026 12:00 PM,24-Mar-2026 03:00 PM,NA ,NA ,18-Mar-2026 12:00 PM,24-Mar-2026 03:00 PM,25-Mar-2026 02:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,03/EE/UPRNSS/E-Tender/25-26 dt. 16.03.2026,2026_UPRNS_1126864_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,AOC
,,,,,,,,,,,,,,,,2.0,6000303.0,M/S Y M INFRATECH,23-Mar-2026 04:23 PM,Rejected-Finance,3rd Lowest,07-May-2026 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.pdf,Notice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BG - Bank Guarantee,AOC
,,,,,,,,,,,,,,,,3.0,6000333.0,vineet and associates,23-Mar-2026 04:32 PM,Rejected-Finance,2nd Lowest,07-May-2026 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,AOC
