Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Saharanpur Municipal Corporation Saharanpur UP,266/Nivida/2025-26,2026_NNSAH_1119479_1,Yes,Open Tender,Percentage,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,Hara Chara and Samigiri ki Aapurti,Hara Chara and Samigiri ki Aapurti,Please refer Tender documents. ,NA ,0.0,Miscellaneous,NA ,Tender,90.0,30.0,Hara Chara and Samigiri ki Aapurti,247001.0,NA ,NA ,NA ,Veterinary and Welfare Officer,No ,No,Nagar Nigam saharanpur,Veterinary and Welfare Officer Nagar Nigam saharanpur,1.0,SBI Bank,24-Feb-2026 09:00 AM,16-Mar-2026 04:00 PM,24-Feb-2026 09:00 AM,16-Mar-2026 03:00 PM,NA ,NA ,24-Feb-2026 09:00 AM,16-Mar-2026 03:00 PM,28-Mar-2026 12:00 PM,1.0,Hara Chara and Samigiri ki Aapurti,BOQ,,"1,180",Nil,Nil,No,"5,00,000",No,fixed,,Nil,Nil,AOC,Finance,ok,SUDHIR KUMAR SHARMA,28-Mar-2026 01:12 PM,,BOQ Comparative Chart,sandeep kumar,Internal,,Sandeep kumar Misra,28-Mar-2026 11:57 AM,28-Mar-2026 12:00 PM,techsummary_2081676.pdf (318.83 KB),Technical,Technical,Sandeep kumar Misra,28-Mar-2026 11:54 AM,technical_2081676.pdf,Dr sandeep mishra,Internal,,Sandeep kumar Misra,14-May-2026 04:19 PM,finsummary_2081676.pdf (346.12 KB),14-May-2026,"INR 6,217",30.0,Sandeep kumar Misra,14-May-2026 04:21 PM,143CCC.pdf (716.00 KB),1.0,5974479.0,DAHIYA CONTRACTORS,INR,"6,217",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1119479_1,266/Nivida/2025-26,Hara Chara and Samigiri ki Aapurti,1,5974479,DAHIYA CONTRACTORS,16-Mar-2026 01:37 PM,Accepted-AOC,L1,14-May-2026 04:21 PM,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5972323,Manoj Kumar Contractor,14-Mar-2026 05:30 PM,Rejected-AOC,L2,14-May-2026 04:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5972269,R R Enterprises,14-Mar-2026 02:13 PM,Rejected-AOC,L3,14-May-2026 04:21 PM,AOC
