S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,6054063.0,M/S KAPILESHWARI CONSTRUCTION,19-Apr-2026 03:20 PM,Rejected-Finance,second lowest,13-May-2026 06:09 PM,1.0,6054045.0,VAISHNAVI ENTERPRISES,INR,"952,765.66",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1131471_1,2630/EE/RED/2025-26/23-03-2026,Lot35 gram tarchhapar vikash khand siyar me guddu paswan ke ghar se dalit basti tak hote hue kali isthan tak CC road ka niramn kary,16-May-2026,"INR 952,765.66",90.0,Ratnesh Kumar Gond,15-May-2026 02:37 PM,35.pdf (97.00 KB),AOC,EE,Internal,aedao,Ratnesh Kumar Gond,13-May-2026 06:09 PM,finsummary_2111135.pdf (97.36 KB),Technical,2 bid,Ratnesh Kumar Gond,24-Apr-2026 12:36 PM,,EE,Internal,aedao,Ratnesh Kumar Gond,28-Apr-2026 04:19 PM,29-Apr-2026 11:00 AM,techsummary_2111135.pdf (131.74 KB),Finance,2 bid,Ratnesh Kumar Gond,29-Apr-2026 05:54 PM,,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE EMD,1.0,SBI Bank,13-Apr-2026 09:00 AM,22-Apr-2026 12:00 PM,13-Apr-2026 09:00 AM,21-Apr-2026 12:00 PM,NA ,NA ,13-Apr-2026 09:00 AM,21-Apr-2026 12:00 PM,29-Apr-2026 11:00 AM,"19,000",Yes,fixed,,Nil,Nil,856.0,Nil,Nil,No,EE RED DIV Ballia,EE RED DIV Ballia,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2630/EE/RED/2025-26/23-03-2026,2026_REDUP_1131471_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Lot35 gram tarchhapar vikash khand siyar me guddu paswan ke ghar se dalit basti tak hote hue kali isthan tak CC road ka niramn kary,Lot35 gram tarchhapar vikash khand siyar me guddu paswan ke ghar se dalit basti tak hote hue kali isthan tak CC road ka niramn kary,Please refer Tender documents. ,NA ,"9,54,000",Civil Works,NA ,Tender,90.0,90.0,ballia,277001.0,NA ,NA ,NA ,EE RED DIV Ballia,No ,No,AOC
2.0,6054045.0,VAISHNAVI ENTERPRISES,19-Apr-2026 03:52 PM,Accepted-AOC,AOC,15-May-2026 02:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,boq for rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ for rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
