S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,6081574,M/s Prakhar Enterprises,01-May-2026 11:34 AM,Rejected-Finance,2nd Lowest Bidder,11-May-2026 05:17 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,2026_REDUP_1138336_1,07_02/Mpy/KHERI/2026-27,"Construction of interlocking and a drain on one side, approximately 150 meters, from house of Shri Kamaluddin to the cemetery in the village Lalan Ganj of Gram Panchayat Wazir Nagar. Block Bankeganj",1.0,6078961.0,SHIV KUMAR,INR,"1,104,752",14-May-2026,"INR 1,104,752",60.0,Rajendra Nath Chaturvedi,20-May-2026 03:47 PM,AOC_07_02.pdf (312.00 KB),Hemant Saxena,Internal,,Rajendra Nath Chaturvedi,11-May-2026 05:17 PM,finsummary_2125471.pdf (250.05 KB),Technical,Recommended for Technical Evaluation,Rajendra Nath Chaturvedi,02-May-2026 06:00 PM,technical_2125471.pdf,Hemant Saxena,Internal,,Rajendra Nath Chaturvedi,04-May-2026 07:47 PM,07-May-2026 12:00 PM,techsummary_2125471.pdf (493.11 KB),Finance,Recommended for Financial Evaluation,Rajendra Nath Chaturvedi,07-May-2026 02:13 PM,finance_2125471.pdf,BOQ Comparative Chart,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,07_02/Mpy/KHERI/2026-27,2026_REDUP_1138336_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,25-Apr-2026 12:00 PM,02-May-2026 12:30 PM,25-Apr-2026 12:00 PM,02-May-2026 12:00 PM,NA ,NA ,25-Apr-2026 12:00 PM,02-May-2026 12:00 PM,07-May-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Technical PDF,"23,000",No,fixed,,Nil,Nil,Hemant Saxena,Executive Engineer Rural Engineering Department Vikas Bhawan Lakhimpur Kheri,1.0,SBI Bank,"Construction of interlocking and a drain on one side, approximately 150 meters, from house of Shri Kamaluddin to the cemetery in the village Lalan Ganj of Gram Panchayat Wazir Nagar. Block Bankeganj","Construction of interlocking and a drain on one side, approximately 150 meters, from house of Shri Kamaluddin to the cemetery in the village Lalan Ganj of Gram Panchayat Wazir Nagar. Block Bankeganj",Please Refer Tender Document ,NA ,"11,05,200",Civil Works,NA ,Tender,90.0,60.0,Lakhimpur Kheri,262701.0,NA ,NA ,NA ,RED Lakhimpur Kheri,No ,No,856.0,Nil,Nil,No,AOC
2,6078961,SHIV KUMAR,29-Apr-2026 08:40 PM,Accepted-AOC,Accepted,20-May-2026 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
