Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
construction of canal from km. 2.180 to km. 2.235 of Raipur Mr. (Lot-12),construction of canal from km. 2.180 to km. 2.235 of Raipur Mr. (Lot-12),Please refer Tender documents. ,NA ,"10,56,000",Civil Works - Canal,NA ,Tender,60.0,NA ,sambhal,244304.0,NA ,NA ,NA ,M.G.C.C.D.-7 Bijnor,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",03/EE/2025-26,2026_UPIDC_1113144_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,"22,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,09-Feb-2026 10:00 AM,17-Feb-2026 12:00 PM,09-Feb-2026 10:00 AM,16-Feb-2026 02:00 PM,NA ,NA ,09-Feb-2026 10:00 AM,16-Feb-2026 02:00 PM,19-Feb-2026 12:00 PM,Executive Engineer,Madhya Ganga Bairaj Colony Bijnor,AOC,Technical,Technical Bid,sanjeet narayan upendra,18-Feb-2026 05:14 PM,technical_2059827.pdf,Himanshu Dharia,Internal,E.E.,sanjeet narayan upendra,21-Feb-2026 01:07 PM,finsummary_2059827.pdf (878.79 KB),Finance,finacial bid,sanjeet narayan upendra,21-Feb-2026 12:47 PM,finance_2059827.pdf,BOQ Comparative Chart,Himanshu Dharia,Internal,E.E.,sanjeet narayan upendra,18-Feb-2026 05:38 PM,19-Feb-2026 12:00 PM,techsummary_2059827.pdf (878.79 KB),22-Apr-2026,"INR 426,219.9",60.0,sanjeet narayan upendra,15-May-2026 05:34 PM,lot8.pdf (292.00 KB),AOC,1,5877853,BASERA DEVELOPERS,16-Feb-2026 11:27 AM,Rejected-Finance,L3,21-Feb-2026 01:07 PM,1.0,5878046.0,TYAGI JI CONTRACTOR,INR,"426,219.9","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-7, bijnore",2026_UPIDC_1113144_1,03/EE/2025-26,construction of canal from km. 2.180 to km. 2.235 of Raipur Mr. (Lot-12),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5862882,MOHD IMRAN CONTRACTOR,15-Feb-2026 05:43 PM,Rejected-Finance,L2,21-Feb-2026 01:07 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5878202,M/S MUBARIK CONTRACTOR,16-Feb-2026 01:43 PM,Rejected-Finance,L4,21-Feb-2026 01:07 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5878046,TYAGI JI CONTRACTOR,16-Feb-2026 11:56 AM,Accepted-AOC,L1,15-May-2026 05:34 PM,,,,,,,,,,AOC
