S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,6071916,KRISHNA ENTERPRISES,27-Apr-2026 01:08 PM,Accepted-AOC,L1,21-May-2026 03:42 PM,1.0,6071916.0,KRISHNA ENTERPRISES,INR,"646,331",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1137886_1,WW/756/SFC/2025-26,"Laying of 100mm dai M.S Pipe and 110mm dai 6kg/cm2 PVC Pipe line from Rehman Shop to Tabish dairy under Bridge Paper Mill Road, Saini House to Surender gujjar house and Sonkar house to Umar House at Jagesh Garden Batta Colony ward 39",21-May-2026,"INR 646,331",60.0,Vijay Bahadur singh,21-May-2026 03:42 PM,756bbbb.pdf (755.00 KB),L1,Azmain Warsi,Internal,Azmain Warsi,Sandeep kumar Misra,13-May-2026 06:10 PM,13-May-2026 06:15 PM,techsummary_2124700.pdf (717.92 KB),Finance,Admitted,Sandeep kumar Misra,13-May-2026 07:03 PM,finance_2124700.pdf,BOQ Comparative Chart,Purushottam Kumar,Internal,Purushottam Kumar,Vijay Bahadur singh,21-May-2026 03:38 PM,finsummary_2124700.pdf (754.65 KB),Technical,Admitted,Vijay Bahadur singh,02-May-2026 04:00 PM,technical_2124700.pdf,AOC,1.0,Fee/PreQual/Technical,.pdf,Technical,16-Apr-2026 06:55 PM,27-Apr-2026 04:00 PM,16-Apr-2026 06:55 PM,27-Apr-2026 03:00 PM,NA ,NA ,16-Apr-2026 06:55 PM,27-Apr-2026 03:00 PM,13-May-2026 06:15 PM,"G.M (Jal), Nagar Nigam Saharanpur","G.M (Jal), Nagar Nigam Saharanpur",Saharanpur Municipal Corporation Saharanpur UP,WW/756/SFC/2025-26,2026_NNSAH_1137886_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"90,637",No,percentage,10.0%,Nil,Nil,826.0,Nil,Nil,No,"Laying of 100mm dai M.S Pipe and 110mm dai 6kg/cm2 PVC Pipe line from Rehman Shop to Tabish dairy under Bridge Paper Mill Road, Saini House to Surender gujjar house and Sonkar house to Umar House at Jagesh Garden Batta Colony ward 39","Laying of 100mm dai M.S Pipe and 110mm dai 6kg/cm2 PVC Pipe line from Rehman Shop to Tabish dairy under Bridge Paper Mill Road, Saini House to Surender gujjar house and Sonkar house to Umar House at Jagesh Garden Batta Colony ward 39",Please refer Tender documents. ,NA ,"9,06,368",Civil Works - Water Works,NA ,Tender,90.0,60.0,Ward No 39,247001.0,NA ,NA ,NA ,JalKal Vibhag Nagar Nigam Saharanpur,No ,No,AOC
2,6072086,MAHADEV ENTERPRISES,27-Apr-2026 01:58 PM,Rejected-Technical,Not Accepted,13-May-2026 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,6071809,RUDRAKSHI ENTERPRISES,27-Apr-2026 12:42 PM,Rejected-AOC,L2,21-May-2026 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
