EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,80,000",No,fixed,,"EXECUTIVE ENGINEER, UPRNSS UNIT LUCKNOW-1",Lucknow,SUPERINTENDING ENGINEER LUCKNOW ZONE,"UPRNSS, 4/612, Sector-4, Gomti Nagar Vistar, Lucknow",1.0,BG - Bank Guarantee,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"REPAIR AND RENOVATION WORK OF MAIN BUILDING AND BOUNDARYWALL FOR MAJOR DHYANCHAND STADIUM, DISTRICT-SITAPUR(U.P.)",SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"1,38,80,000",Repair and Maintenance Works,NA ,Tender,90.0,180.0,SITAPUR,261001.0,NA ,NA ,NA ,LUCKNOW,No ,No,"7,080",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,Lucknow,No,16-Mar-2026 06:00 PM,23-Mar-2026 01:00 PM,16-Mar-2026 06:00 PM,23-Mar-2026 11:00 AM,NA ,NA ,16-Mar-2026 06:00 PM,23-Mar-2026 11:00 AM,23-Apr-2026 12:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,532/UPRNSS/E-TENDER/2025-26 DATE 16-02-2026,2026_UPRNS_1119579_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,JITENDRA BAHADUR SINGH(S.E.),Internal,"ALOK KUMAR SINGH(EE), ARUNENDRA KUMAR SINGH(EE), ANURAG KUMAR(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",ALOK KUMAR SINGH,26-May-2026 02:46 PM,finsummary_2099752.pdf (288.74 KB),Technical,06 BIDS ARE ADMITTED,Arunendra Kumar Singh,30-Mar-2026 05:45 PM,,JITENDRA BAHADUR SINGH(S.E.),Internal,"ALOK KUMAR SINGH(EE), ARUNENDRA KUMAR SINGH(EE), ANURAG KUMAR(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",ALOK KUMAR SINGH,22-Apr-2026 04:44 PM,23-Apr-2026 12:00 PM,techsummary_2099752.pdf (1329.76 KB),Finance,FINANCE,Arunendra Kumar Singh,23-Apr-2026 12:20 PM,,BOQ Comparative Chart,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,2026_UPRNS_1119579_2,532/UPRNSS/E-TENDER/2025-26 DATE 16-02-2026,"REPAIR AND RENOVATION WORK OF MAIN BUILDING AND BOUNDARYWALL FOR MAJOR DHYANCHAND STADIUM, DISTRICT-SITAPUR(U.P.)",1.0,5995352.0,BABA NEEM KAROULI INTERPRISES,INR,"13,866,287.83",1,5995099,ANAND SRIVASTVA,21-Mar-2026 07:40 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,22-Apr-2026 04:44 PM,26-May-2026,"INR 13,866,287.83",180.0,ALOK KUMAR SINGH,26-May-2026 02:49 PM,1119579.pdf (414.00 KB),TENDER AWARDED TO M/S BABA NEEM KAROULI INTRPRISES,AOC
,,,,,,,,2.0,FDR - Fixed Deposit,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5995352,BABA NEEM KAROULI INTERPRISES,22-Mar-2026 01:41 AM,Accepted-AOC,Due to Low Rate Quoted,26-May-2026 02:49 PM,,,,,,,,AOC
,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5996022,M/S SUDHA SINGH,22-Mar-2026 02:54 PM,Rejected-AOC,Due to High Rate Quoted,26-May-2026 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5994998,M/S SURENDRA TRADERS,21-Mar-2026 09:04 PM,Rejected-AOC,Due to High Rate Quoted,26-May-2026 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5994649,M/S Vilaso Enterprises,21-Mar-2026 05:58 PM,Rejected-AOC,Due to High Rate Quoted,26-May-2026 02:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5995111,SWIKRIT CONSTRUCTIONS,21-Mar-2026 07:49 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,22-Apr-2026 04:44 PM,,,,,,,,AOC
