Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113712_1,7010 B,Construction of cc road from nala patri to raghav foot wear to B.S foot wear for kishanpura at ward no. 23,1.0,5932089.0,AKMAL KHAN,INR,"1,465,348",1,5931981,AH Enterprises,26-Feb-2026 11:12 AM,Rejected-AOC,L2,11-May-2026 06:22 PM,11-May-2026,"INR 1,465,348",30.0,Sandeep kumar Misra,11-May-2026 06:22 PM,tech.pdf (24.00 KB),Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 02:28 PM,20-Apr-2026 02:30 PM,techsummary_2062855.pdf (22.89 KB),Finance,Admitted,Madan Pal,21-Apr-2026 06:13 PM,finance_2062855.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,11-May-2026 06:06 PM,finsummary_2062855.pdf (23.84 KB),Technical,Admitted,Madan Pal,27-Mar-2026 02:15 PM,technical_2062855.pdf,AOC,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,Construction of cc road from nala patri to raghav foot wear to B.S foot wear for kishanpura at ward no. 23,Date,,12-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,20-Apr-2026 02:30 PM,"1,298",Nil,Nil,No,Saharanpur Municipal Corporation Saharanpur UP,7010 B,2026_NNSAH_1113712_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Construction of cc road from nala patri to raghav foot wear to B.S foot wear for kishanpura at ward no. 23,Construction of cc road from nala patri to raghav foot wear to B.S foot wear for kishanpura at ward no. 23,Please refer Tender documents. ,NA ,"14,94,644",Civil Works,NA ,Tender,90.0,30.0,Saharanpur,247001.0,NA ,NA ,NA ,Nagar Nigam Saharanpur,No ,No,Chief Engineer Nagar Nigam Saharanpur,Chief Engineer Nagar Nigam Saharanpur,"1,49,464",No,percentage,10.0%,Nil,Nil,AOC
,,,,,,,,,2,5932089,AKMAL KHAN,26-Feb-2026 12:27 PM,Accepted-AOC,L1,11-May-2026 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5930855,MAJID AHMED,25-Feb-2026 09:55 PM,Rejected-AOC,L3,11-May-2026 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
