Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,DD and EMD,CC road from pitch road to Omprakash Maurya house in Gram Sabha Daulatpur Block Menhnagar-5,CC road from pitch road to Omprakash Maurya house in Gram Sabha Daulatpur Block Menhnagar-5,Please Refer Tender Document ,NA ,"17,46,000",Civil Works,NA ,Tender,90.0,90.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,1.0,SBI Bank,02-Apr-2026 12:00 PM,09-Apr-2026 01:00 PM,02-Apr-2026 12:00 PM,09-Apr-2026 12:00 PM,02-Apr-2026 12:00 PM ,09-Apr-2026 12:00 PM ,02-Apr-2026 12:00 PM,09-Apr-2026 12:00 PM,25-Apr-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2045/RED/Tender/ST/2025-26 Dt 06.03.2026,2026_REDUP_1132025_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"35,000",No,fixed,,Nil,Nil,E.E. R.E.D. Division Azamgarh,R.E.D. Department Viakas Bhawan Azamgarh,"1,194",Nil,Nil,No,AOC,Technical,TEC,MANOJ KUMAR SINGH,24-Apr-2026 01:48 PM,technical_2112647.pdf,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,20-May-2026 01:00 PM,finsummary_2112647.pdf (1513.46 KB),Finance,fin,MANOJ KUMAR SINGH,20-May-2026 12:58 PM,finance_2112647.pdf,BOQ Comparative Chart,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,24-Apr-2026 02:24 PM,25-Apr-2026 12:00 PM,techsummary_2112647.pdf (1513.46 KB),20-May-2026,"INR 1,479,482.54",90.0,MANOJ KUMAR SINGH,20-May-2026 01:05 PM,udai2.pdf (377.00 KB),Date of Start Date of Comp,1.0,6027828.0,M/S ANIL TRADERS,03-Apr-2026 05:10 PM,Rejected-AOC,Highest Rate,20-May-2026 01:05 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2026_REDUP_1132025_1,2045/RED/Tender/ST/2025-26 Dt 06.03.2026,CC road from pitch road to Omprakash Maurya house in Gram Sabha Daulatpur Block Menhnagar-5,1.0,6027816.0,UDAYBHAN SAROJ,INR,"1,479,482.54",AOC
,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6027816.0,UDAYBHAN SAROJ,03-Apr-2026 04:26 PM,Accepted-AOC,Lowest Rate,20-May-2026 01:05 PM,,,,,,,,,,AOC
2.0,Finance,.xls,FinancialDocument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
