EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"9,68,000",No,fixed,,Nil,Nil,SUPERINTENDING ENGINEER,IX CIRCLE IRRIGATION WORKS BAHRAICH,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich",01/SE-IX/2025-26,2026_UPIDC_1122208_15,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,04-Apr-2026 09:00 AM,09-Apr-2026 03:30 PM,04-Apr-2026 10:00 AM,09-Apr-2026 03:00 PM,NA ,NA ,04-Apr-2026 10:00 AM,09-Apr-2026 03:00 PM,10-Apr-2026 04:30 PM,"7,710",Nil,Nil,No,Construction of Spur at Km 49.100 of Belha Behrauli Bund on Left Bank of Ghaghra River in District Bahraich. (LOT-07),Construction of Spur at Km 49.100 of Belha Behrauli Bund on Left Bank of Ghaghra River in District Bahraich. (LOT-07),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,180.0,BAHRAICH,271801.0,IX CIRCLE IRRIGATION WORKS BAHRAICH ,IX CIRCLE IRRIGATION WORKS BAHRAICH ,04-Apr-2026 10:00 AM ,IX CIRCLE IRRIGATION WORKS BAHRAICH,No ,No,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENTS,1.0,SBI Bank,AOC,Finance,Bid Opening Summary,SHYAM JI CHOUBEY,10-Apr-2026 04:40 PM,finance_2115069.pdf,BOQ Comparative Chart,"ER. SHYAM JI CHAUBEY, S.E.",Internal,"ER. SHYAM JI CHAUBEY, S.E., ER. RAJANI KANT AGRAWAL S.E. AND ER. JAI PRAKASH VERMA E.E.",SHYAM JI CHOUBEY,10-Apr-2026 04:42 PM,finsummary_2115069.pdf (195.98 KB),1.0,6033338.0,M/S OBELION CONSTRUCTIONS,INR,"45,425,019.68","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich",2026_UPIDC_1122208_15,01/SE-IX/2025-26,Construction of Spur at Km 49.100 of Belha Behrauli Bund on Left Bank of Ghaghra River in District Bahraich. (LOT-07),1,6033338,M/S OBELION CONSTRUCTIONS,08-Apr-2026 10:42 AM,Accepted-AOC,LOWEST,11-May-2026 11:06 AM,"ER. SHYAM JI CHAUBEY, S.E.",Internal,"ER. SHYAM JI CHAUBEY, S.E., ER. Rajni Kant Agrawal S.E., ER. JAI PRAKASH VERMA EE",SHYAM JI CHOUBEY,09-Apr-2026 07:44 PM,10-Apr-2026 04:30 PM,techsummary_2115069.pdf (662.04 KB),10-Apr-2026,"INR 45,425,019.68",180.0,SHYAM JI CHOUBEY,11-May-2026 11:06 AM,LOT07.pdf (385.00 KB),AOC,Technical,Bid Opening Summary,SHYAM JI CHOUBEY,09-Apr-2026 03:53 PM,technical_2115069.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6035922,M/s Parth and Associate,08-Apr-2026 06:58 PM,Rejected-Finance,HIGH RATE BIDDER,10-Apr-2026 04:42 PM,,,,,,,,,,,,,,,,,,,,AOC
