S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIT,Executive Engineer,Office Sharda Sagar Division Pilibhit,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",06/E.E/2025-26,2026_UPIDC_1117329_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"7,000",No,fixed,,Nil,Nil,677.0,Nil,Nil,No,18-Feb-2026 09:00 AM,23-Feb-2026 11:00 AM,18-Feb-2026 09:00 AM,23-Feb-2026 10:00 AM,NA ,NA ,18-Feb-2026 09:00 AM,23-Feb-2026 10:00 AM,06-May-2026 04:30 PM,Work for construction of footbridge on Nagariya Minor under the fourth subdivision for the year 2025-26 (At km. 1.650).(Lot 19),Work for construction of footbridge on Nagariya Minor under the fourth subdivision for the year 2025-26 (At km. 1.650).(Lot 19),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,45.0,Pilibhit,262001.0,NA ,NA ,NA ,Office Sharda Sagar Division Pilibhit,No ,No,AOC,EE,Internal,,Praveen Prakash Gautam,18-May-2026 11:06 AM,finsummary_2076125.pdf (330.85 KB),Finance,Admitted,Praveen Prakash Gautam,06-May-2026 04:36 PM,finance_2076125.pdf,BOQ Comparative Chart,1.0,5910617.0,M/S MOHD ISRAIL,INR,"270,538.98","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",2026_UPIDC_1117329_19,06/E.E/2025-26,Work for construction of footbridge on Nagariya Minor under the fourth subdivision for the year 2025-26 (At km. 1.650).(Lot 19),1,5913038,AANYA CONTRACTOR,22-Feb-2026 10:53 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-May-2026 12:05 PM,EE,Internal,,Praveen Prakash Gautam,06-May-2026 12:09 PM,06-May-2026 04:30 PM,techsummary_2076125.pdf (1071.37 KB),18-May-2026,"INR 270,538.98",45.0,Praveen Prakash Gautam,18-May-2026 11:15 AM,1604.pdf (331.00 KB),Technical,"05 bids received, in which 01 rejected and all accepted",Praveen Prakash Gautam,06-May-2026 12:05 PM,technical_2076125.pdf,AOC
,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5909070,ISHTAKHAR AHAMAD,23-Feb-2026 01:44 AM,Rejected-AOC,Rejected,18-May-2026 11:15 AM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5909289,M/s Hindustan Construction,22-Feb-2026 01:09 PM,Rejected-AOC,Rejected,18-May-2026 11:15 AM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5910617,M/S MOHD ISRAIL,23-Feb-2026 01:17 AM,Accepted-AOC,Admitted,18-May-2026 11:15 AM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,5910640,M/s Niha Contractor and Supplier,22-Feb-2026 04:01 PM,Rejected-AOC,Rejected,18-May-2026 11:15 AM,,,,,,,,,,,,,,,,,,,AOC
