S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,5842499,ASLAM KHAN,04-Feb-2026 02:20 PM,Accepted-AOC,LOWEST 1,14-May-2026 03:46 PM,1.0,5842499.0,ASLAM KHAN,INR,"1,402,826.41",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-6 Bareilly,2026_UPPRC_1110320_5,10/PCL/P.M./UNIT-6/BLY/2025-26,CONSTRUCTION OF LIBRARY ROOM AT GOVERNMENT HIGH SCHOOL ALINAGAR DISTRICT.- BAREILLY (U.P.),08-Apr-2026,"INR 1,402,826.41",90.0,Bajrang Prasad,14-May-2026 03:46 PM,ALINAG.pdf (313.00 KB),PROJECT MANAGER,Internal,,Bajrang Prasad,08-Apr-2026 03:52 PM,finsummary_2050590.pdf (999.62 KB),Technical,COMPRATIVE STATEMENT,Bajrang Prasad,19-Feb-2026 03:35 PM,technical_2050590.pdf,PROJECT MANAGER,Internal,,Bajrang Prasad,19-Feb-2026 04:43 PM,20-Feb-2026 03:00 PM,techsummary_2050590.pdf (999.62 KB),Finance,FINANCIAL BID,Bajrang Prasad,08-Apr-2026 01:32 PM,finance_2050590.pdf,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,Project Manager,"PROJECT MANAGER, UNIT-6, U.P. PROJECTS CORPORATION LTD. Unit Office-14, CHANDRA SHEKHAR NAGAR COLONY,TULASHERPUR, BAREILLY","29,000",No,fixed,,Nil,Nil,29-Jan-2026 10:00 AM,05-Feb-2026 03:00 PM,29-Jan-2026 11:00 AM,05-Feb-2026 01:00 PM,NA ,NA ,29-Jan-2026 11:00 AM,05-Feb-2026 01:00 PM,20-Feb-2026 03:00 PM,1.0,SBI Bank,CONSTRUCTION OF LIBRARY ROOM AT GOVERNMENT HIGH SCHOOL ALINAGAR DISTRICT.- BAREILLY (U.P.),CONSTRUCTION OF LIBRARY ROOM AT GOVERNMENT HIGH SCHOOL ALINAGAR DISTRICT.- BAREILLY (U.P.),CONSTRUCTION OF LIBRARY ROOM AT GOVERNMENT HIGH SCHOOL ALINAGAR DISTRICT.- BAREILLY (U.P.) ,NA ,"14,10,868",Civil Works,NA ,Tender,90.0,90.0,Bareilly,243122.0,NA ,NA ,NA ,Bareilly,No ,No,"5,900",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-6 Bareilly,10/PCL/P.M./UNIT-6/BLY/2025-26,2026_UPPRC_1110320_5,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,AOC
2,5841963,M/S QAMAR ENTERPRISES,04-Feb-2026 06:33 PM,Rejected-AOC,LOWEST 2,14-May-2026 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
