S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
1.0,5934139.0,M/S- JANARDAN CONSTRUCTION,INR,"12,274,725.81","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh",2026_UPIDC_1118562_4,10/S.E/XVI/2025-26,Reconstruction of V.R.B at Km. 16.161 of Dalmau Pump Canal in District Raebareli,1,5934139,M/S- JANARDAN CONSTRUCTION,26-Feb-2026 05:50 PM,Accepted-AOC,ok,11-May-2026 05:21 PM,11-May-2026,"INR 12,274,725.81",365.0,DHRUV CHANDRA VERMA,11-May-2026 05:21 PM,544.pdf (329.00 KB),ok,Dhruva Chandra Verma,Internal,Lavkush singh,DHRUV CHANDRA VERMA,11-Mar-2026 07:54 PM,16-Mar-2026 11:45 AM,techsummary_2079211.pdf (299.70 KB),Finance,ok,DHRUV CHANDRA VERMA,11-May-2026 04:22 PM,finance_2079211.pdf,BOQ Comparative Chart,Dhruva Chandra Verma,Internal,Lavkush singh,DHRUV CHANDRA VERMA,11-May-2026 04:26 PM,finsummary_2079211.pdf (239.54 KB),Technical,Admitted Doc,DHRUV CHANDRA VERMA,11-Mar-2026 07:40 PM,technical_2079211.pdf,AOC,Superintending Engineer,Superintending Engineer 16th Circle Irrigation work Pratapgarh,"2,59,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,tender notice,Reconstruction of V.R.B at Km. 16.161 of Dalmau Pump Canal in District Raebareli,Reconstruction of V.R.B at Km. 16.161 of Dalmau Pump Canal in District Raebareli,Please refer Tender documents. ,NA ,"1,29,49,000",Civil Works,NA ,Tender,90.0,365.0,Raeebareli.,229001.0,NA ,NA ,NA ,Superintending Engineer 16th Circle Irrigation wor,No ,No,"3,650",Nil,Nil,No,21-Feb-2026 10:00 AM,27-Feb-2026 05:00 PM,21-Feb-2026 10:00 AM,27-Feb-2026 04:00 PM,NA ,NA ,21-Feb-2026 10:00 AM,27-Feb-2026 04:00 PM,16-Mar-2026 11:45 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh",10/S.E/XVI/2025-26,2026_UPIDC_1118562_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,,,,2,5937334,M/S MAA BHAWANI CONSTRUCTION,27-Feb-2026 03:34 PM,Rejected-Finance,high bidder,11-May-2026 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5937748,RAJ PAL SINGH CONTRACTOR,27-Feb-2026 12:03 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,11-Mar-2026 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,.pdf,bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
