Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",2026_UPIDC_1121630_8,02/EE/2025-26,Earth work in clearance of thecks and obstruction Between km 0.000 to km 5.000 in Chittaurgarh Feeder Drain-2,1.0,5967609.0,M/S SHIV SHAKTI CONSTRUCTION COMPANY,INR,"283,960.71",1,5966767,M/S OM PRAKASH SINGH CONTRACTOR,12-Mar-2026 11:23 AM,Rejected-Finance,Disqualified,06-May-2026 07:08 PM,06-May-2026,"INR 283,960.71",12.0,akhilesh kumar singh,07-May-2026 06:07 PM,AOC8.pdf (502.00 KB),AKHILESH KUMAR SINGH,Internal,attched,akhilesh kumar singh,16-Mar-2026 02:36 PM,16-Mar-2026 03:00 PM,techsummary_2087086.pdf (22.63 KB),Finance,Financial Summary Report,akhilesh kumar singh,06-May-2026 06:30 PM,finance_2087086.pdf,BOQ Comparative Chart,Akhilesh Kumar Singh,Internal,,akhilesh kumar singh,06-May-2026 07:08 PM,finsummary_2087086.pdf (195.64 KB),Technical,Technical Evaluation Summary Report Attached,akhilesh kumar singh,16-Mar-2026 01:45 PM,technical_2087086.pdf,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",02/EE/2025-26,2026_UPIDC_1121630_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,Earth work in clearance of thecks and obstruction Between km 0.000 to km 5.000 in Chittaurgarh Feeder Drain-2,Earth work in clearance of thecks and obstruction Between km 0.000 to km 5.000 in Chittaurgarh Feeder Drain-2,Please refer Tender documents. ,NA ,"5,53,000",Civil Works - Others,NA ,Tender,90.0,12.0,Tulsipur Balrampur,271210.0,NA ,NA ,NA ,Chittaurhgarh Bandh Nirman Khand Balrampur,No ,No,06-Mar-2026 10:00 AM,12-Mar-2026 03:00 PM,06-Mar-2026 10:00 AM,12-Mar-2026 02:00 PM,NA ,NA ,06-Mar-2026 10:00 AM,12-Mar-2026 02:00 PM,16-Mar-2026 03:00 PM,"11,060",Yes,fixed,,Nil,Nil,856.0,Nil,Nil,No,1.0,SBI Bank,Executive Engineer,Chittaurhgarh Bandh Nirman Khand Balrampur Saryu Nahar Colony Balrampur,AOC
,,,,,,,,,2,5967344,M/S RAJESH CONSTRUCTION,12-Mar-2026 12:03 PM,Rejected-Finance,Disqualified,06-May-2026 07:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5964120,M/S SHIVAM UPADHYAY CONSTRUCTION AND GENERAL ORDER SUPPLIER,12-Mar-2026 12:22 PM,Rejected-Finance,Disqualified,06-May-2026 07:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5967609,M/S SHIV SHAKTI CONSTRUCTION COMPANY,12-Mar-2026 01:55 PM,Accepted-AOC,AOC,07-May-2026 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5963670,M/S SHRI BALA JI CONSTRUCTION,12-Mar-2026 08:29 AM,Rejected-Finance,Disqualified,06-May-2026 07:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5966453,SHUBHAM TRIPATHI,12-Mar-2026 08:11 AM,Rejected-Finance,Disqualified,06-May-2026 07:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5966444,UMA SHANKAR TRIPATHI,12-Mar-2026 08:22 AM,Rejected-Finance,Disqualified,06-May-2026 07:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
