Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
590.0,Nil,Nil,No,"3,320",No,fixed,,Nil,Nil,1.0,SBI Bank,"Sweeping and Cleaning of Non- Residential Building, Cleaning Sewer Line and Drain in Utrathia I.H. Lucknow.(Lot No.47)","Sweeping and Cleaning of Non- Residential Building, Cleaning Sewer Line and Drain in Utrathia I.H. Lucknow.(Lot No.47)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,150.0,Utrathia I.H,226002.0,NA ,NA ,NA ,canal Colony,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",08/AEIV/2025-26,2026_UPIDC_1109456_47,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,27-Jan-2026 12:00 PM,02-Feb-2026 03:00 PM,27-Jan-2026 12:00 PM,02-Feb-2026 12:00 PM,27-Jan-2026 12:00 PM ,02-Feb-2026 12:00 PM ,27-Jan-2026 12:00 PM,02-Feb-2026 12:00 PM,09-Feb-2026 10:00 AM,Assistant Engineer IV,LDSC Lucknow,AOC,1,5837281,M/S KISHORE KUMAR,02-Feb-2026 10:31 AM,Rejected-AOC,L2,08-May-2026 03:11 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1109456_47,08/AEIV/2025-26,"Sweeping and Cleaning of Non- Residential Building, Cleaning Sewer Line and Drain in Utrathia I.H. Lucknow.(Lot No.47)",D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,12-Feb-2026 12:43 PM,finsummary_2048833.pdf (1096.96 KB),Finance,Boq Summary,deena nath maurya,09-Feb-2026 02:40 PM,finance_2048833.pdf,BOQ Comparative Chart,1.0,5836757.0,URMILA DEVI,INR,"161,304.66",Technical,summary,deena nath maurya,06-Feb-2026 03:29 PM,technical_2048833.pdf,17-Feb-2026,"INR 161,304.66",150.0,deena nath maurya,08-May-2026 03:11 PM,agno381.pdf (582.00 KB),AOC,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,06-Feb-2026 04:29 PM,09-Feb-2026 10:00 AM,techsummary_2048833.pdf (1096.96 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,AOC,2,5836757,URMILA DEVI,01-Feb-2026 09:46 PM,Accepted-AOC,L1,08-May-2026 03:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
