S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,EE RED Sitapur,"Vikas Bhawan, Sitapur","Installation of 100 Nos. Single Solar Lights 18 Watt (containing 01 lights) (as per the list mentioned in the proposal of Hon ble Member Legislative Council Sitapur), Block- Biswan","Installation of 100 Nos. Single Solar Lights 18 Watt (containing 01 lights) (as per the list mentioned in the proposal of Hon ble Member Legislative Council Sitapur), Block- Biswan",Please refer Tender documents. ,NA ,"21,03,680",Electrical Works,NA ,Tender,90.0,90.0,"Biswan, Sitapur",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,26-Mar-2026 10:00 AM,01-Apr-2026 12:30 PM,26-Mar-2026 10:00 AM,01-Apr-2026 12:00 PM,NA ,NA ,26-Mar-2026 10:00 AM,01-Apr-2026 12:00 PM,17-Apr-2026 12:30 PM,"43,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1737/RED/Tender/2025-26,2026_REDUP_1129795_27,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical,AOC,1,6019041,M/s Mannat Construction,16-Jun-2026 12:23 AM,Rejected-Finance,Higher Rate Quoted,19-Apr-2026 02:25 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1129795_27,1737/RED/Tender/2025-26,"Installation of 100 Nos. Single Solar Lights 18 Watt (containing 01 lights) (as per the list mentioned in the proposal of Hon ble Member Legislative Council Sitapur), Block- Biswan",Gyanendra Kumar,Internal,,Gyanendra Kumar,19-Apr-2026 02:25 PM,finsummary_2108889.pdf (524.06 KB),Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,17-Apr-2026 06:27 PM,,BOQ Comparative Chart,1.0,6018864.0,SHAKUN CONSTRUCTION,INR,"2,103,470",Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,02-Apr-2026 12:16 PM,,23-Apr-2026,"INR 2,103,470",90.0,Gyanendra Kumar,13-May-2026 04:57 PM,51.pdf (419.00 KB),Gyanendra Kumar,Internal,,Gyanendra Kumar,16-Apr-2026 07:30 PM,17-Apr-2026 12:30 PM,techsummary_2108889.pdf (305.19 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,AOC,2,6018864,SHAKUN CONSTRUCTION,29-Mar-2026 08:25 PM,Accepted-AOC,L1,13-May-2026 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
