Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,1.0,Fee/PreQual/Technical,.pdf,Technical,Construction of cc road and nali from tanveer house to sajid house for ekta colony at ward no. 66,Construction of cc road and nali from tanveer house to sajid house for ekta colony at ward no. 66,Please refer Tender documents. ,NA ,"14,91,542",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,"1,49,154",No,percentage,10.0%,Nil,Nil,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,20-Apr-2026 05:15 PM,"1,298",Nil,Nil,No,1.0,SBI Bank,1.0,Construction of cc road and nali from tanveer house to sajid house for ekta colony at ward no. 66,Date,,Saharanpur Municipal Corporation Saharanpur UP,6009 B,2026_NNSAH_1114587_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Admitted,Madan Pal,21-Apr-2026 06:34 PM,finance_2067043.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 05:11 PM,20-Apr-2026 05:15 PM,techsummary_2067043.pdf (22.89 KB),Technical,Admitted,Sandeep kumar Misra,09-Mar-2026 11:30 AM,technical_2067043.pdf,suresh chad,Internal,,Madan Pal,08-May-2026 05:42 PM,finsummary_2067043.pdf (99.31 KB),08-May-2026,"INR 1,252,895",30.0,Madan Pal,08-May-2026 05:44 PM,tech.pdf (99.00 KB),1,5934752,"M/S COSMIC POWER,",27-Feb-2026 11:18 AM,Rejected-AOC,L2,08-May-2026 05:44 PM,1.0,5934795.0,RAJ KUMAR TYAGI CONTRACTOR,INR,"1,252,895",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114587_1,6009 B,Construction of cc road and nali from tanveer house to sajid house for ekta colony at ward no. 66,AOC
,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5936087,RADHE RADHE ENTERPRISES,27-Feb-2026 08:31 AM,Rejected-AOC,L3,08-May-2026 05:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5934795,RAJ KUMAR TYAGI CONTRACTOR,27-Feb-2026 08:41 AM,Accepted-AOC,L1,08-May-2026 05:44 PM,,,,,,,,,,AOC
