Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Executive Engineer,"Office of Executive Engineer, Barrage Mechanical Maintenance Division, Kanpur Irrigation Department U.P., 67-A, Cantt, Kanpur-208004",1.0,Fee/PreQual/Technical,.pdf,"Tender Fee, EMD, Pre bid qualification.","35,300",No,fixed,,Nil,Nil,"Strenthening of rusted stanchion legs of Plgc Cross/connecting/Escape, LGC Connecting/Escape Regulator, Providing and fixing retro-reflectorised Glow Shine Board Tatarpur Kasganj","Strenthening of rusted stanchion legs of Plgc Cross/connecting/Escape, LGC Connecting/Escape Regulator, Providing and fixing retro-reflectorised Glow Shine Board Tatarpur Kasganj",Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,120.0,120.0,"Tatarpur, Kasganj",207123.0,NA ,NA ,NA ,"Office of Executive Engineer, BMMD, Kanpur",No ,No,11-Feb-2026 05:00 PM,24-Feb-2026 12:00 PM,11-Feb-2026 05:00 PM,24-Feb-2026 10:00 AM,NA ,NA ,11-Feb-2026 05:00 PM,24-Feb-2026 10:00 AM,12-Mar-2026 06:40 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,29/EE/BMMDK/2025-26 (LOT-5),2026_UPIDM_1114733_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,590.0,Nil,Nil,No,1.0,SBI Bank,AOC,Technical,All 3 No. technical bids are opened by the tender-opening committee.,PRANAV SINGH,12-Mar-2026 04:33 PM,,E E,Internal,,PRANAV SINGH,26-May-2026 02:53 PM,finsummary_2067442.pdf (497.76 KB),Finance,All 2 No financial bids are opened by the tender opening committee.,PRANAV SINGH,02-Apr-2026 01:19 PM,,BOQ Comparative Chart,E E,Internal,,PRANAV SINGH,12-Mar-2026 06:36 PM,12-Mar-2026 06:40 PM,techsummary_2067442.pdf (57.61 KB),26-May-2026,"INR 1,682,498",120.0,PRANAV SINGH,26-May-2026 02:56 PM,29_5.pdf (498.00 KB),1.0,5910707.0,M/S W M ENGINEERING WORKS,INR,"1,682,498",U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,2026_UPIDM_1114733_1,29/EE/BMMDK/2025-26 (LOT-5),"Strenthening of rusted stanchion legs of Plgc Cross/connecting/Escape, LGC Connecting/Escape Regulator, Providing and fixing retro-reflectorised Glow Shine Board Tatarpur Kasganj",1,5911366,MAARK ENTERPRISES,23-Feb-2026 02:54 PM,Rejected-Technical,Technically not qualified,12-Mar-2026 06:36 PM,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5911154,M/S RAVI ENGINEERING UDYOG,22-Feb-2026 09:54 PM,Rejected-Finance,higher bid rate,26-May-2026 02:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5910707,M/S W M ENGINEERING WORKS,22-Feb-2026 03:42 PM,Accepted-AOC,lowest bid rate,26-May-2026 02:56 PM,AOC
