Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Tender Stage
17-May-2026,"INR 179,322",30.0,Vijay Bahadur singh,17-May-2026 05:00 PM,5841aoc.pdf (638.00 KB),Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114728_1,5841 B,Construction of cc road from pashu ahar shop to sansar yadav and surendra wali gali for chakherati at ward no. 13,1.0,5931139.0,SHREE JEE HANDICRAFTS,INR,"179,322",1,5936309,Shah Enterprises,27-Feb-2026 10:27 AM,Rejected-AOC,L3,17-May-2026 05:00 PM,Finance,Admitted,Madan Pal,16-Apr-2026 04:44 PM,finance_2067434.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,16-Apr-2026 11:08 AM,16-Apr-2026 11:10 AM,techsummary_2067434.pdf (22.89 KB),Technical,Admitted,Madan Pal,16-Mar-2026 03:42 PM,technical_2067434.pdf,Suresh Chand,Internal,,Vijay Bahadur singh,17-May-2026 04:58 PM,finsummary_2067434.pdf (637.78 KB),AOC,Construction of cc road from pashu ahar shop to sansar yadav and surendra wali gali for chakherati at ward no. 13,Construction of cc road from pashu ahar shop to sansar yadav and surendra wali gali for chakherati at ward no. 13,Please refer Tender documents. ,NA ,"1,88,760",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,16-Apr-2026 11:10 AM,1.0,Construction of cc road from pashu ahar shop to sansar yadav and surendra wali gali for chakherati at ward no. 13,Date,,1.0,Fee/PreQual/Technical,.pdf,Technical,"18,876",No,percentage,10.0%,Nil,Nil,Saharanpur Municipal Corporation Saharanpur UP,5841 B,2026_NNSAH_1114728_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,590.0,Nil,Nil,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,2,5937099,SHIV CONSTRUCTION,27-Feb-2026 12:15 PM,Rejected-AOC,L4,17-May-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,5931139,SHREE JEE HANDICRAFTS,26-Feb-2026 08:13 AM,Accepted-AOC,L1,17-May-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,5933819,YAMUNA ENTERPRISES,27-Feb-2026 09:36 AM,Rejected-AOC,L2,17-May-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
