S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,Construction of puliya from nala to near madarsa jadeed for mohallah mubarakshah at ward no. 49,Construction of puliya from nala to near madarsa jadeed for mohallah mubarakshah at ward no. 49,Please refer Tender documents. ,NA ,"6,15,932",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,Saharanpur Municipal Corporation Saharanpur UP,5940 B,2026_NNSAH_1113607_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,826.0,Nil,Nil,No,09-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,09-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,09-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,20-Apr-2026 11:40 AM,1.0,Construction of puliya from nala to near madarsa jadeed for mohallah mubarakshah at ward no. 49,Date,,"61,593",No,percentage,10.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,AOC,Suresh Chand,Internal,,Vijay Bahadur singh,17-May-2026 12:28 PM,finsummary_2062392.pdf (408.13 KB),Technical,Admitted,Sandeep kumar Misra,13-Mar-2026 04:40 PM,technical_2062392.pdf,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 11:38 AM,20-Apr-2026 11:40 AM,techsummary_2062392.pdf (22.89 KB),Finance,Admitted,Sandeep kumar Misra,22-Apr-2026 11:13 AM,finance_2062392.pdf,BOQ Comparative Chart,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113607_1,5940 B,Construction of puliya from nala to near madarsa jadeed for mohallah mubarakshah at ward no. 49,1.0,5936190.0,ROHIT ARYA CONTRACTOR,INR,"615,069",1,5931199,GEETANJALI CONSTRUCTION,26-Jun-2026 12:56 AM,Rejected-AOC,L2,17-May-2026 12:30 PM,17-May-2026,"INR 615,069",30.0,Vijay Bahadur singh,17-May-2026 12:30 PM,5940.pdf (408.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5936190,ROHIT ARYA CONTRACTOR,27-Feb-2026 09:08 AM,Accepted-AOC,L1,17-May-2026 12:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5931638,SARITA DEVI,26-Feb-2026 09:25 AM,Rejected-AOC,L3,17-May-2026 12:30 PM,,,,,,,AOC
