Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
854.0,Nil,Nil,No,EE ICD - 1st Lalitpur,Office of The EE ICD - 1st Lalitpur,"40,000",No,fixed,,Nil,Nil,31-Jan-2026 11:00 AM,13-Feb-2026 04:00 PM,31-Jan-2026 11:00 AM,13-Feb-2026 03:00 PM,NA ,NA ,31-Jan-2026 11:00 AM,13-Feb-2026 03:00 PM,19-Feb-2026 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,Techinical,Laying of M-15 Grade Cement Concrete 1.2.4 in Raipur Dy. From km 5.250 to 5.500 of Lower Rajghat Canal system.,Laying of M-15 Grade Cement Concrete 1.2.4 in Raipur Dy. From km 5.250 to 5.500 of Lower Rajghat Canal system.,Please refer Tender documents. ,NA ,"19,92,000",Civil Works,NA ,Tender,90.0,30.0,Lalitpur,284403.0,NA ,NA ,NA ,Office of The EE ICD - 1st Lalitpur,No ,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Jhansi||Irrigation Contruction Division-1, Lalitpur",05/EE/2025-26,2026_UPIDC_1111095_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Financial Open,Ajai Kumar,20-Feb-2026 02:56 PM,,BOQ Comparative Chart,EE ICD - 1st Lalitpur,Internal,"EE, AE",Ajai Kumar,17-Feb-2026 01:33 PM,19-Feb-2026 12:00 PM,techsummary_2052350.pdf (337.79 KB),Technical,Tech Open,Ajai Kumar,13-Feb-2026 04:57 PM,,EE ICD - 1,Internal,"EE, AE",Ajai Kumar,20-Feb-2026 03:30 PM,finsummary_2052350.pdf (292.92 KB),04-Apr-2026,"INR 1,099,460",30.0,Ajai Kumar,05-May-2026 01:09 PM,Raipur.pdf (652.00 KB),AOC,1,5854148,M/S. PARMENDRA SINGH CONSTRUCTION COMPANY,12-Feb-2026 11:26 PM,Rejected-Finance,L2,20-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Jhansi||Irrigation Contruction Division-1, Lalitpur",2026_UPIDC_1111095_6,05/EE/2025-26,Laying of M-15 Grade Cement Concrete 1.2.4 in Raipur Dy. From km 5.250 to 5.500 of Lower Rajghat Canal system.,1.0,5856137.0,M/S TILAK SINGH YADAV,INR,"1,099,460",AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5859485,M/S RAGHVENDRA SINGH,13-Feb-2026 11:58 AM,Rejected-Finance,L4,20-Feb-2026 03:30 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5860153,M/S SHRI PAL JAIN,13-Feb-2026 02:22 PM,Rejected-Finance,L3,20-Feb-2026 03:30 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5856137,M/S TILAK SINGH YADAV,13-Feb-2026 02:43 PM,Accepted-AOC,AOC,05-May-2026 01:09 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5867890,SWAROOP SINGH CHAUHAN,13-Feb-2026 02:41 PM,Rejected-Finance,L5,20-Feb-2026 03:30 PM,,,,,,,,,,AOC
