S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
1.0,6040058.0,M/s Shivam Light House,INR,"204,915,475.91",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,2026_UPPRC_1124122_2,68/GM-3/UPPCL/2025-26 DATE-07.03.2026,Construction of CM Model Composite School at Vill. Patranga Block-Mawai Distt. Ayodhya,1,6040949,Lumos Infra Pvt Ltd,13-Apr-2026 02:38 PM,Rejected-Technical,Disqualify,15-Apr-2026 06:57 PM,13-May-2026,"INR 204,915,475.91",540.0,ANIL KUMAR SINGH,13-May-2026 06:07 PM,SHIVAM.pdf (4506.00 KB),L1,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,15-Apr-2026 06:57 PM,16-Apr-2026 11:00 AM,techsummary_2116276.pdf (4640.15 KB),Finance,Attached,ANIL KUMAR SINGH,13-May-2026 06:02 PM,finance_2116276.pdf,BOQ Comparative Chart,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,13-May-2026 06:04 PM,finsummary_2116276.pdf (4640.15 KB),Technical,Attached Comperative,ANIL KUMAR SINGH,15-Apr-2026 06:54 PM,technical_2116276.pdf,AOC,"17,700",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,Construction of CM Model Composite School at Vill. Patranga Block-Mawai Distt. Ayodhya,Construction of CM Model Composite School at Vill. Patranga Block-Mawai Distt. Ayodhya,As per bid documents ,NA ,"20,61,11,000",Civil Works - Buildings,N/A ,Tender,90.0,540.0,Ayodhya,224123.0,NA ,NA ,NA ,Office of the General Manager Zone-3 UPPCL Lucknow,No ,No,1.0,SBI Bank,"41,22,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,68/GM-3/UPPCL/2025-26 DATE-07.03.2026,2026_UPPRC_1124122_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,06-Apr-2026 03:00 PM,13-Apr-2026 04:00 PM,06-Apr-2026 03:00 PM,13-Apr-2026 03:00 PM,NA ,NA ,06-Apr-2026 03:00 PM,13-Apr-2026 03:00 PM,16-Apr-2026 11:00 AM,General Manager Zone-3 UPPCL Lucknow,Office of the General Manager Zone-3 UPPCL Lucknow,AOC
,,,,,,,,,2,6040058,M/s Shivam Light House,13-Apr-2026 12:17 PM,Accepted-AOC,L1,13-May-2026 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6044035,N K GUPTA,13-Apr-2026 01:56 PM,Rejected-AOC,L2,13-May-2026 06:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
