Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
26-May-2026,"INR 1,431,205.07",30.0,Madan Pal,26-May-2026 01:06 PM,techhh.pdf (99.00 KB),1,5933900,Chand khan contractor,26-Feb-2026 05:03 PM,Accepted-AOC,L1,26-May-2026 01:06 PM,1.0,5933900.0,Chand khan contractor,INR,"1,431,205.07",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113473_1,5916 B,Construction of cc road and nali from ansari patake wale to indian muslim girls inter collage and meet market at ward no. 70,Technical,Admitted,ALOK SRIVASTAVA,16-Mar-2026 03:58 PM,technical_2061346.pdf,MADANPAL,Internal,,Madan Pal,26-May-2026 01:03 PM,finsummary_2061346.pdf (99.31 KB),Finance,Admitted,Sandeep kumar Misra,16-Apr-2026 03:54 PM,finance_2061346.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,16-Apr-2026 12:18 PM,16-Apr-2026 12:20 PM,techsummary_2061346.pdf (22.89 KB),AOC,"1,298",Nil,Nil,No,"1,49,880",No,percentage,10.0%,Nil,Nil,07-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,07-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,07-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,16-Apr-2026 12:20 PM,1.0,Construction of cc road and nali from ansari patake wale to indian muslim girls inter collage and meet market at ward no. 70,Date,,1.0,SBI Bank,Construction of cc road and nali from ansari patake wale to indian muslim girls inter collage and meet market at ward no. 70,Construction of cc road and nali from ansari patake wale to indian muslim girls inter collage and meet market at ward no. 70,Please refer Tender documents. ,NA ,"14,98,801",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,1.0,Fee/PreQual/Technical,.pdf,Technical,Saharanpur Municipal Corporation Saharanpur UP,5916 B,2026_NNSAH_1113473_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,2,5932654,Golden Height Constructions,26-Feb-2026 02:52 PM,Rejected-AOC,L2,26-May-2026 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,AOC
,,,,,,3,5932569,SHIV CONSTRUCTION,27-Feb-2026 01:44 AM,Rejected-AOC,L3,26-May-2026 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,5935420,YAMUNA ENTERPRISES,27-Feb-2026 06:46 AM,Rejected-AOC,L4,26-May-2026 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
