Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
950.0,Nil,Nil,No,1.0,SBI Bank,Samropur PWD marg se Mirzapur Parsan Pandeypurva tak CC Road ka Nirman Karya,Samropur PWD marg se Mirzapur Parsan Pandeypurva tak CC Road ka Nirman Karya,Samropur PWD marg se Mirzapur Parsan Pandeypurva tak CC Road ka Nirman Karya ,NA ,"10,39,188",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,EE RED GONDA,EE RED GONDA,1,Fee/PreQual/Technical,.pdf,NIT with T1,02-Feb-2026 04:00 PM,08-Feb-2026 12:30 PM,02-Feb-2026 04:00 PM,08-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 04:00 PM,08-Feb-2026 12:00 PM,26-Feb-2026 01:00 PM,"20,784",Yes,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,154/RED/ENIV/NIR/25-26 Dt 09-01-2026,2026_REDUP_1111604_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,13-May-2026 08:50 AM,finsummary_2054337.pdf (195.57 KB),Technical,Summary,Jay Bahadur Singh,26-Feb-2026 11:21 AM,,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,26-Feb-2026 12:29 PM,26-Feb-2026 01:00 PM,techsummary_2054337.pdf (521.61 KB),Finance,Summary,Jay Bahadur Singh,13-May-2026 07:15 AM,,BOQ Comparative Chart,1,5849220,OM CONSTRUCTION,07-Feb-2026 06:06 PM,Rejected-Finance,L2,13-May-2026 08:50 AM,1.0,5845404.0,Vishnu Pratap Singh,INR,"1,038,668.06",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1111604_8,154/RED/ENIV/NIR/25-26 Dt 09-01-2026,Samropur PWD marg se Mirzapur Parsan Pandeypurva tak CC Road ka Nirman Karya,13-May-2026,"INR 1,038,668.06",120.0,Jay Bahadur Singh,13-May-2026 08:51 AM,8V.pdf (196.00 KB),bond,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5845404,Vishnu Pratap Singh,06-Feb-2026 03:22 PM,Accepted-AOC,L1,13-May-2026 08:51 AM,,,,,,,,,,,,,,,,,AOC
