S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,5910981,M/S RAVI ENGINEERING UDYOG,22-Feb-2026 09:37 PM,Rejected-Finance,higher bid rate,26-May-2026 01:10 PM,1.0,5904783.0,SHIV RAM ENTERPRISES,INR,"1,830,450",U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,2026_UPIDM_1114686_1,28/EE/BMMDK/2025-26 (LOT-5),"Providing and Fixing High Mast solar light at Regulator Gopalpur (Kanpur Branch, Etawah Branch and Back Regulator) Distt-Firozabad",26-May-2026,"INR 1,830,450",120.0,PRANAV SINGH,26-May-2026 01:13 PM,28_5.pdf (418.00 KB),E E,Internal,,PRANAV SINGH,26-May-2026 01:10 PM,finsummary_2067381.pdf (417.93 KB),Technical,All 3 No. technical bids are opened by the tender opening committee.,PRANAV SINGH,12-Mar-2026 04:50 PM,,E E,Internal,,PRANAV SINGH,12-Mar-2026 06:21 PM,12-Mar-2026 06:25 PM,techsummary_2067381.pdf (57.27 KB),Finance,All 2 No financial bids are opened by the tender opening committee.,PRANAV SINGH,02-Apr-2026 01:37 PM,,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,"Tender Fee, EMD, Pre bid qualification.",Executive Engineer,"Office of Executive Engineer, Barrage Mechanical Maintenance Division, Kanpur Irrigation Department U.P., 67-A, Cantt, Kanpur-208004",590.0,Nil,Nil,No,11-Feb-2026 04:00 PM,24-Feb-2026 12:00 PM,11-Feb-2026 04:00 PM,24-Feb-2026 10:00 AM,NA ,NA ,11-Feb-2026 04:00 PM,24-Feb-2026 10:00 AM,12-Mar-2026 06:25 PM,"Providing and Fixing High Mast solar light at Regulator Gopalpur (Kanpur Branch, Etawah Branch and Back Regulator) Distt-Firozabad","Providing and Fixing High Mast solar light at Regulator Gopalpur (Kanpur Branch, Etawah Branch and Back Regulator) Distt-Firozabad",Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,120.0,120.0,"Gopalpur regulator, Distt-Firozabad",283152.0,NA ,NA ,NA ,"Office of Executive Engineer, BMMD, Kanpur",No ,No,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,28/EE/BMMDK/2025-26 (LOT-5),2026_UPIDM_1114686_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"37,800",No,fixed,,Nil,Nil,AOC
2,5905184,M/S SINGH CONTRACTOR AND SUPPLIERS,21-Feb-2026 11:27 AM,Rejected-Technical,Technically not qualified,12-Jun-2026 11:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5904783,SHIV RAM ENTERPRISES,21-Feb-2026 09:37 AM,Accepted-AOC,lowest bid rate,26-May-2026 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
