Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,04-May-2026 05:05 PM,08-May-2026 12:30 PM,techsummary_2131012.pdf (206.45 KB),12-May-2026,"INR 1,422,963.62",90.0,ShashiBhushan Yadav,12-May-2026 09:18 PM,Tilapta.pdf (401.00 KB),Technical,Summary,ShashiBhushan Yadav,04-May-2026 04:32 PM,technical_2131012.pdf,SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,11-May-2026 05:06 PM,finsummary_2131012.pdf (219.18 KB),Finance,Summary,ShashiBhushan Yadav,08-May-2026 04:57 PM,finance_2131012.pdf,BOQ Comparative Chart,1.0,6074776.0,YASHIKA CONSTRUCTION CO.,INR,"1,422,963.62",1,6074712,KESHAV ENTERPRISES,29-Apr-2026 09:35 AM,Rejected-Finance,L2,11-May-2026 05:06 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,2026_REDUP_1141137_11,234/EERED/GBN/Dt-20.03.2026,"C.C. road construction work from Ram Singh house to Rajkumar Kanojia house in Rudra Enclave 2, Village Tilpata.",AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,234/EERED/GBN/Dt-20.03.2026,2026_REDUP_1141137_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED GBN,EE RED GBN,768.0,Nil,Nil,No,24-Apr-2026 10:00 AM,29-Apr-2026 04:00 PM,24-Apr-2026 10:00 AM,29-Apr-2026 12:00 PM,NA ,NA ,24-Apr-2026 10:00 AM,29-Apr-2026 12:00 PM,08-May-2026 12:30 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,T1,"C.C. road construction work from Ram Singh house to Rajkumar Kanojia house in Rudra Enclave 2, Village Tilpata.","C.C. road construction work from Ram Singh house to Rajkumar Kanojia house in Rudra Enclave 2, Village Tilpata.",Civil Work  ,NA ,"14,26,000",Civil Works,NA ,Tender,90.0,90.0,EE RED GBN,201306.0,NA ,NA ,NA ,EE RED GBN,No ,No,"29,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6074776,YASHIKA CONSTRUCTION CO.,29-Apr-2026 10:04 AM,Accepted-AOC,L1,12-May-2026 09:18 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
