Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
17-Feb-2026,"INR 161,090.48",15.0,deena nath maurya,08-May-2026 02:28 PM,agno373.pdf (601.00 KB),AOC,Technical,summary,deena nath maurya,06-Feb-2026 02:36 PM,technical_2048770.pdf,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,06-Feb-2026 04:57 PM,09-Feb-2026 10:00 AM,techsummary_2048770.pdf (1096.96 KB),1.0,5836678.0,Dayal Enterprises,INR,"161,090.48",D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,11-Feb-2026 02:51 PM,finsummary_2048770.pdf (1096.96 KB),Finance,Boq Summary,deena nath maurya,09-Feb-2026 01:28 PM,finance_2048770.pdf,BOQ Comparative Chart,1,5836678,Dayal Enterprises,01-Feb-2026 08:52 PM,Accepted-AOC,L1,08-May-2026 02:28 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1109456_28,08/AEIV/2025-26,"Maintenance and Repairing of boundary Wall LDA side Type-IV block no. 3 to 5 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.28)",AOC,27-Jan-2026 12:00 PM,02-Feb-2026 03:00 PM,27-Jan-2026 12:00 PM,02-Feb-2026 12:00 PM,27-Jan-2026 12:00 PM ,02-Feb-2026 12:00 PM ,27-Jan-2026 12:00 PM,02-Feb-2026 12:00 PM,09-Feb-2026 10:00 AM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"Maintenance and Repairing of boundary Wall LDA side Type-IV block no. 3 to 5 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.28)","Maintenance and Repairing of boundary Wall LDA side Type-IV block no. 3 to 5 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.28)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,new Parikalp Vihar colony,226002.0,NA ,NA ,NA ,canal Colony,No ,No,"3,360",No,fixed,,Nil,Nil,Assistant Engineer IV,LDSC Lucknow,590.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",08/AEIV/2025-26,2026_UPIDC_1109456_28,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5836948,M/S MOHD JAVED,01-Feb-2026 11:56 PM,Rejected-AOC,L2,08-May-2026 02:28 PM,,,,,AOC,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
