Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,2026_UPIDM_1121767_1,36/EE/BMMDK/2025-26 (LOT-4),"Balli piling work at river flood zone, as per Departmental specifications, for protection from flood and erosion at upstream side of Madhya Ganga Barrage situated on river Ganga, Distt.Bijnor",1.0,5956395.0,M/S S S ENTERPRISES,INR,"2,379,775",1,5957108,M/S RAJARAM,08-Mar-2026 06:55 PM,Rejected-Finance,higher bid rate,29-May-2026 01:03 PM,29-May-2026,"INR 2,379,775",90.0,PRANAV SINGH,29-May-2026 01:08 PM,36_4.pdf (473.00 KB),E E,Internal,,PRANAV SINGH,18-Mar-2026 05:31 PM,18-Mar-2026 05:35 PM,techsummary_2087508.pdf (67.06 KB),Finance,All 3 No financial bids are opened by tender opening committee.,PRANAV SINGH,19-Mar-2026 02:02 PM,,BOQ Comparative Chart,E E,Internal,,PRANAV SINGH,29-May-2026 01:03 PM,finsummary_2087508.pdf (473.32 KB),Technical,All 3 No. technical bids are opened by the tender-opening committee.,PRANAV SINGH,12-Mar-2026 01:45 PM,,AOC,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,36/EE/BMMDK/2025-26 (LOT-4),2026_UPIDM_1121767_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Fee, EMD, Pre bid qualification.",1.0,SBI Bank,"49,600",No,fixed,,Nil,Nil,"Balli piling work at river flood zone, as per Departmental specifications, for protection from flood and erosion at upstream side of Madhya Ganga Barrage situated on river Ganga, Distt.Bijnor","Balli piling work at river flood zone, as per Departmental specifications, for protection from flood and erosion at upstream side of Madhya Ganga Barrage situated on river Ganga, Distt.Bijnor",Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,120.0,90.0,"upstream side of MGB on river Ganga, Distt. Bijnor",246701.0,NA ,NA ,NA ,"Office of Executive Engineer, BMMD, Kanpur",No ,No,Executive Engineer,"Office of Executive Engineer, Barrage Mechanical Maintenance Division, Kanpur Irrigation Department U.P., 67-A, Cantt, Kanpur-208004",590.0,Nil,Nil,No,02-Mar-2026 03:25 PM,09-Mar-2026 03:00 PM,02-Mar-2026 03:25 PM,09-Mar-2026 10:00 AM,NA ,NA ,02-Mar-2026 03:25 PM,09-Mar-2026 10:00 AM,18-Mar-2026 05:35 PM,AOC
,,,,,,,,,2,5956395,M/S S S ENTERPRISES,08-Mar-2026 12:48 PM,Accepted-AOC,lowest bid rate,29-May-2026 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5955913,SHIV RAM ENTERPRISES,08-Mar-2026 02:07 PM,Rejected-Finance,higher bid rate,29-May-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
