Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technica,07-Mar-2026 09:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,25-Mar-2026 01:30 PM,SUPERINTENDING ENGINEER,"GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P)","5,80,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Brick Soling Work Between Km 2.050 To Km 4.100 And Anti Errosion Work Between Km 0.860 To Km 0.930 And Km 1.300 To 1.660 Of Jhavakot Bund On Right Bank Of River Rohin In District Maharajganj.,Brick Soling Work Between Km 2.050 To Km 4.100 And Anti Errosion Work Between Km 0.860 To Km 0.930 And Km 1.300 To 1.660 Of Jhavakot Bund On Right Bank Of River Rohin In District Maharajganj.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Maharajganj,273301.0,GORAKHPUR ,"OFFICE OF SUPERINTENDING ENGINEER, GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P) ",07-Mar-2026 11:00 AM ,GORAKHPUR,No ,No,"4,215",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",05/SE/2025-26,2026_UPIDC_1122376_31,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,1.0,5966362.0,M/S GANESH ENTERPRISES,INR,"28,088,526.94",J.P. Singh,Internal,Alok Kumar,Jaya Prakash Singh,25-Mar-2026 06:39 PM,finsummary_2089986.pdf (291.22 KB),Finance,AS UPLOADED,Jaya Prakash Singh,25-Mar-2026 02:13 PM,,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",2026_UPIDC_1122376_31,05/SE/2025-26,Brick Soling Work Between Km 2.050 To Km 4.100 And Anti Errosion Work Between Km 0.860 To Km 0.930 And Km 1.300 To 1.660 Of Jhavakot Bund On Right Bank Of River Rohin In District Maharajganj.,1,5969854,GOMATINETRA CONSTRUCTIONS,13-Mar-2026 12:22 PM,Rejected-Technical,AS UPLOADED,23-Mar-2026 01:14 PM,31-Mar-2026,"INR 28,088,526.94",90.0,Jaya Prakash Singh,09-Apr-2026 05:05 PM,33.pdf (616.00 KB),Technical,AS UPLOADED,Jaya Prakash Singh,22-Mar-2026 09:44 PM,,J.P. Singh,Internal,Alok Kumar,Jaya Prakash Singh,23-Mar-2026 01:14 PM,25-Mar-2026 01:30 PM,techsummary_2089986.pdf (1802.54 KB),AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5966362,M/S GANESH ENTERPRISES,12-Mar-2026 03:42 PM,Accepted-AOC,AS UPLOADED,09-Apr-2026 05:05 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5970091,M/s National Engineering Services,13-Mar-2026 12:45 PM,Rejected-Technical,AS UPLOADED,23-Mar-2026 01:14 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5967010,M/S UDAI PRATAP SINGH,12-Mar-2026 03:19 PM,Rejected-AOC,AS UPLOADED,09-Apr-2026 05:05 PM,,,,,,,,,,,,,,,,,,,AOC
