Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Chilkahar,1224 Date 28-03-2026 Work No 13,2026_RDUP_1133269_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,04-Apr-2026 03:15 PM,15-Apr-2026 04:00 PM,04-Apr-2026 03:15 PM,15-Apr-2026 03:00 PM,NA ,NA ,04-Apr-2026 03:15 PM,15-Apr-2026 03:00 PM,16-Apr-2026 10:00 AM,1,DD - Demand Draft,BDO CHILKAHAR,BDO OFFICE CHILKAHAR,500.0,BDO CHILKAHAR,CHILKAHAR,No,graam panchaayat nadaulee urph piyarahee mein aara0 o0 plaant ka sthaapana kaary,graam panchaayat nadaulee urph piyarahee mein aara0 o0 plaant ka sthaapana kaary,NIT ,NA ,"5,07,000",Civil Works,NA ,Tender,90.0,90.0,KP CHILKAHAR,221701.0,NA ,NA ,NA ,BDO OFFICE CHILKAHAR,No ,No,"10,140",No,fixed,,BDO CHILKAHAR,CHILKAHAR,AOC,"VINOD KUMAR BIND, BDO PC BARANWAL, JE RED SURESH KUMAR, ACCOUNTANT",Internal,,VINOD KUMAR BIND,16-Apr-2026 08:08 PM,finsummary_2115370.pdf (201.39 KB),Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Chilkahar,2026_RDUP_1133269_1,1224 Date 28-03-2026 Work No 13,graam panchaayat nadaulee urph piyarahee mein aara0 o0 plaant ka sthaapana kaary,Technical,Bid Opening Summary,VINOD KUMAR BIND,15-Apr-2026 06:53 PM,,1.0,6044807.0,M/S JAI MAA BHAGAWATI VINDHYACHALI TRADERS,INR,"506,543.7",16-Apr-2026,"INR 506,543.7",90.0,VINOD KUMAR BIND,16-Apr-2026 08:48 PM,13.pdf (59.00 KB),AOC,1.0,6048385.0,BHAGWAN VENKTES CONSTRUCTION AND SUPPLIERS,15-Apr-2026 11:51 AM,Rejected-AOC,L3,16-Apr-2026 08:48 PM,Finance,Bid Opening Summary,VINOD KUMAR BIND,16-Apr-2026 07:28 PM,,BOQ Comparative Chart,"VINOD KUMAR BIND, BDO PC BARANWAL, JE RED SURESH KUMAR, ACCOUNTANT",Internal,,VINOD KUMAR BIND,15-Apr-2026 07:36 PM,16-Apr-2026 10:00 AM,techsummary_2115370.pdf (201.39 KB),AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6045181.0,MAA ENTERPRISES,14-Apr-2026 12:38 AM,Rejected-AOC,L2,16-Apr-2026 08:48 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6044807.0,M/S JAI MAA BHAGAWATI VINDHYACHALI TRADERS,13-Apr-2026 09:50 PM,Accepted-AOC,L1,16-Apr-2026 08:48 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
