Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
EE RED Jhansi,EE RED Jhansi,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3430/RED/Tender/2025-26 Dt. 03.02.2026,2026_REDUP_1123778_22,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,SBD,1.0,SBI Bank,"53,000",Yes,fixed,,Nil,Nil,12-Mar-2026 01:00 PM,25-Mar-2026 03:30 PM,12-Mar-2026 01:00 PM,25-Mar-2026 12:00 PM,NA ,NA ,12-Mar-2026 01:00 PM,25-Mar-2026 12:00 PM,18-Apr-2026 12:30 PM,Block Badagaon ke Gram Gadmau main badam Pal ke makan se Andhari Puliya tak apex road ka nirman.,Block Badagaon ke Gram Gadmau main badam Pal ke makan se Andhari Puliya tak apex road ka nirman.,Please refer Tender documents. ,NA ,"10,46,000",Civil Works,NA ,Tender,90.0,90.0,Block Badagaon ke Gram Gadmau main badam Pal ke ma,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1123778_22,3430/RED/Tender/2025-26 Dt. 03.02.2026,Block Badagaon ke Gram Gadmau main badam Pal ke makan se Andhari Puliya tak apex road ka nirman.,1,6004921,ANIL KUMAR PATERIYA,25-Mar-2026 08:33 AM,Accepted-AOC,y,29-Apr-2026 04:13 PM,1.0,6004921.0,ANIL KUMAR PATERIYA,INR,"1,039,464",Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,29-Apr-2026 04:11 PM,finsummary_2095019.pdf (1147.18 KB),Finance,final,RAJNEESH KUMAR,29-Apr-2026 04:02 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,10-Apr-2026 02:59 PM,18-Apr-2026 12:30 PM,techsummary_2095019.pdf (237.22 KB),Technical,FINAL,RAJNEESH KUMAR,10-Apr-2026 02:54 PM,technical_2095019.pdf,29-Apr-2026,"INR 1,039,464",90.0,RAJNEESH KUMAR,29-Apr-2026 04:13 PM,gadmau.pdf (1147.00 KB),final,AOC
,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6005121,LUCKY ENTERPRISES,25-Mar-2026 08:51 AM,Rejected-Finance,n,29-Apr-2026 04:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
