S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,NIT07 LOT03,NIT07 LOT03,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,SITAPUR,261001.0,O/O XITH CIRCLE IRRIGATION WORKS AYODHYA ,O/O XITH CIRCLE IRRIGATION WORKS AYODHYA ,10-Mar-2026 11:00 AM ,O/O XITH CIRCLE IRRIGATION WORKS AYODHYA,No ,No,10-Mar-2026 10:00 AM,16-Mar-2026 01:00 PM,10-Mar-2026 10:00 AM,16-Mar-2026 11:00 AM,NA ,NA ,10-Mar-2026 10:00 AM,16-Mar-2026 11:00 AM,06-Apr-2026 10:00 AM,SUPERINTENDING ENGINEER,O/O XITH CIRCLE IRRIGATION WORKS AYODHYA,"12,00,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad",07/SE-XI/2025-26,2026_UPIDC_1122974_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"8,614",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,DC VERMA,Internal,DC VERMA SE XITH CIRCLE IW AYODHYA AND BP SINGH SE 7TH CIRCLE IW LUCKNOW,Dhruva Chandra Verma,04-Apr-2026 08:55 PM,06-Apr-2026 10:00 AM,techsummary_2091996.pdf (515.23 KB),Finance,ALL BID HAS BEEN ADMITTED,Dhruva Chandra Verma,09-Apr-2026 04:32 PM,,BOQ Comparative Chart,DC VERMA,Internal,,Dhruva Chandra Verma,26-May-2026 04:57 PM,finsummary_2091996.pdf (291.12 KB),Technical,ALL BID HAS BEEN ADMITTED,Dhruva Chandra Verma,04-Apr-2026 08:49 PM,,1.0,5975640.0,Pratap Construction,INR,"47,763,011.22","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad",2026_UPIDC_1122974_3,07/SE-XI/2025-26,NIT07 LOT03,1,5976128,M/S ARYAN ENTERPRISES,15-Mar-2026 10:12 PM,Rejected-Finance,L3,09-Apr-2026 06:56 PM,09-Apr-2026,"INR 47,763,011.22",90.0,Dhruva Chandra Verma,26-May-2026 04:57 PM,aoc.pdf (490.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5975680,M/s AWADH ASSOCIATES,16-Mar-2026 09:50 AM,Rejected-Technical,NOT QUALIFY WITH TECHNICAL SPECIFICATION,04-Apr-2026 08:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5976953,M/S KAUSHAL KUMAR SINGH,16-Mar-2026 10:36 AM,Rejected-Finance,L2,09-Apr-2026 06:56 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5973650,M/S K.K. TRADERS,16-Mar-2026 10:31 AM,Rejected-Technical,NOT QUALIFY WITH TECHNICAL SPECIFICATION,04-Apr-2026 08:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5975640,Pratap Construction,16-Mar-2026 09:12 AM,Accepted-AOC,l1,10-Apr-2026 07:40 AM,,,,,,,AOC
