Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/453 DT-09/01/2026,2026_YEIDA_1105538_17,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Corrigendum 1,Date,,15-Jan-2026 09:55 AM,09-Feb-2026 11:00 AM,15-Jan-2026 09:55 AM,05-Feb-2026 05:00 PM,NA ,NA ,15-Jan-2026 09:55 AM,05-Feb-2026 05:00 PM,24-Feb-2026 01:00 PM,"4,49,200",No,fixed,,Nil,Nil,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,Resurfacing of 30mtr. Wide road Ch.18.91km to 19.85km along Yamuna expressway in sector 22D. WC-02,Resurfacing of 30mtr. Wide road Ch.18.91km to 19.85km along Yamuna expressway in sector 22D. WC-02,Please refer Tender documents. ,NA ,"2,24,59,173",Civil Works,NA ,Tender,90.0,90.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"E- TEDER CELL ,2ND FLOOR , YEIDA OFFICE",No ,No,1.0,SBI Bank,"4,016",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",AOC,Yamuna Expressway Industrial Development Authority,2026_YEIDA_1105538_17,YEA/GM(PROJECT)/2025/453 DT-09/01/2026,Resurfacing of 30mtr. Wide road Ch.18.91km to 19.85km along Yamuna expressway in sector 22D. WC-02,1.0,5829449.0,chandna associates,05-Feb-2026 02:27 PM,Rejected-Finance,L3,12-Mar-2026 03:25 PM,Finance,UNDER,VIKAS KUMAR,12-Mar-2026 03:20 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,12-Mar-2026 03:25 PM,finsummary_2040999.pdf (216.19 KB),1.0,5843996.0,M/S DIMANIYA BUILDERS,INR,"20,693,882.36",Committee,Internal,Committee,VIKAS KUMAR,24-Feb-2026 12:48 PM,24-Feb-2026 01:00 PM,techsummary_2040999.pdf (576.79 KB),Technical,UNDER,VIKAS KUMAR,24-Feb-2026 12:10 PM,,12-Mar-2026,"INR 20,693,882.36",90.0,RAJENDRA SINGH BHATI,07-Apr-2026 11:21 AM,453_17.pdf (836.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",AOC,,,,,2.0,5844223.0,M/S AMT BUILDERS PVT LTD,05-Feb-2026 04:59 PM,Rejected-Finance,L2,12-Mar-2026 03:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,AOC,,,,,3.0,5843996.0,M/S DIMANIYA BUILDERS,05-Feb-2026 04:42 PM,Accepted-AOC,L1,07-Apr-2026 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
