Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
17-Apr-2026,"INR 33,810,020",90.0,Manoj Sahu,28-Apr-2026 11:51 AM,02SE202627.pdf (699.00 KB),Agreement no 02SE2026-27,Technical,ALL BIDDER ADMITTED FOR TECHNICAL EVALUATION,Manoj Sahu,04-Apr-2026 04:03 PM,,MANOJ SAHU SE,Internal,SHYAM JI CHOUBEY SE,Manoj Sahu,06-Apr-2026 07:24 PM,09-Apr-2026 11:00 AM,techsummary_2111333.pdf (524.20 KB),MANOJ SAHU SE,Internal,SHYAM JI CHOUBEY SE,Manoj Sahu,15-Apr-2026 05:37 PM,finsummary_2111333.pdf (637.44 KB),Finance,lot 5 financial result,Manoj Sahu,11-Apr-2026 03:39 PM,finance_2111333.pdf,BOQ Comparative Chart,1.0,6022332.0,ARVIND KUMAR SINGH,INR,"33,810,020","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",2026_UPIDC_1122360_15,07SE2025-26 FWD GONDA,RESTORATION OF SPUR AT KM. 13.200 LAYING PORCUPINE SET BETWEEN KM. 13.200 TO KM 13.430 OF SAKARAUR BHIKHARIPUR RING BUND ON LEFT BANK OF RIVER SARYU/GHAGHARA IN DISTRICT- GONDA,1,6022332,ARVIND KUMAR SINGH,02-Apr-2026 06:31 PM,Accepted-AOC,02SE2026-27,28-Apr-2026 11:51 AM,AOC,"4,940",Nil,Nil,No,RESTORATION OF SPUR AT KM. 13.200 LAYING PORCUPINE SET BETWEEN KM. 13.200 TO KM 13.430 OF SAKARAUR BHIKHARIPUR RING BUND ON LEFT BANK OF RIVER SARYU/GHAGHARA IN DISTRICT- GONDA,RESTORATION OF SPUR AT KM. 13.200 LAYING PORCUPINE SET BETWEEN KM. 13.200 TO KM 13.430 OF SAKARAUR BHIKHARIPUR RING BUND ON LEFT BANK OF RIVER SARYU/GHAGHARA IN DISTRICT- GONDA,Please refer Tender documents. ,NA ,"3,57,87,000",Civil Works,NA ,Tender,90.0,90.0,SB RING BUND,271001.0,NA ,NA ,NA ,"OFFICE SUPERINTENDING ENGINEER XVTH CIRCLE, IRRIGA",No ,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"SUPERINTENDING ENGINEER XVTH CIRCLE, IRRIGATION WO","SUPERINTENDING ENGINEER XVTH CIRCLE, IRRIGATION WORKS GONDA (U.P)","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda",07SE2025-26 FWD GONDA,2026_UPIDC_1122360_15,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"7,16,000",No,fixed,,Nil,Nil,1.0,SBI Bank,30-Mar-2026 10:00 AM,04-Apr-2026 03:00 PM,30-Mar-2026 10:00 AM,04-Apr-2026 02:00 PM,NA ,NA ,30-Mar-2026 10:00 AM,04-Apr-2026 02:00 PM,09-Apr-2026 11:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6027767,MAMTA SHARMA CONTRACTOR CO BARABANKI,04-Apr-2026 12:20 PM,Rejected-Technical,Insufficent Bid capacity,06-Apr-2026 07:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6025655,M/s AWADH ASSOCIATES,02-Apr-2026 02:49 PM,Rejected-Finance,L-3,15-Apr-2026 05:37 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6025989,M/S SHEOM CONSTRUCTION,04-Apr-2026 01:14 PM,Rejected-Finance,L-2,15-Apr-2026 05:37 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6028325,SHOBHA ENTERPRISES,04-Apr-2026 01:27 PM,Rejected-Technical,Desired experience is not available,06-Apr-2026 07:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
