Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
30-Apr-2026,"INR 978,307",90.0,Sachin Panwar,30-Apr-2026 02:23 PM,Nit.pdf (63.00 KB),All Documents are good to open,Directorate of Local Bodies UP||Nagar Panchayat Shahjhanpur Meerut,2026_DOLBU_1134022_1,05/NPS/E-NIVIDA/April/2026-27,Construction of Interlocking tiles and drains in mohalla Mishrikhel ward 13 m Meerut Garh road se Barali tk At Nagar Panchayat Shahjahanpur,1.0,6051069.0,Royal Developer and construction co,INR,"978,307",1.0,6057086.0,KABEER ENTERPRISE,19-Apr-2026 04:07 PM,Rejected-Finance,L2,30-Apr-2026 01:45 PM,Finance,All Documents are good to open,Sachin Panwar,30-Apr-2026 10:44 AM,finance_2116789.pdf,BOQ Comparative Chart,Eo,Internal,All Documents are good to open,Sachin Panwar,29-Apr-2026 01:37 PM,29-Apr-2026 01:40 PM,techsummary_2116789.pdf (63.06 KB),Technical,All Documents are good to open,Sachin Panwar,29-Apr-2026 12:45 PM,technical_2116789.pdf,Eo,Internal,All Documents are good to open,Sachin Panwar,30-Apr-2026 01:45 PM,finsummary_2116789.pdf (63.06 KB),AOC,EO Nagar Panchayat Shahjahanpur,Np Shahjahanpur Meeru,07-Apr-2026 09:00 AM,25-Apr-2026 09:00 AM,07-Apr-2026 09:00 AM,25-Apr-2026 09:00 AM,NA ,NA ,07-Apr-2026 09:00 AM,25-Apr-2026 09:00 AM,29-Apr-2026 01:40 PM,1,DD - Demand Draft,Construction of Interlocking tiles and drains in mohalla Mishrikhel ward 13 m Meerut Garh road se Barali tk At Nagar Panchayat Shahjahanpur,Construction of Interlocking tiles and drains in mohalla Mishrikhel ward 13 m Meerut Garh road se Barali tk At Nagar Panchayat Shahjahanpur,Please refer Tender documents. ,NA ,"9,78,307",Civil Works,NA ,Tender,90.0,90.0,Nagar Panchayat Shahjahanpur,250104.0,NA ,NA ,NA ,Nagar Panchayat Shahjahanpur,No ,No,Directorate of Local Bodies UP||Nagar Panchayat Shahjhanpur Meerut,05/NPS/E-NIVIDA/April/2026-27,2026_DOLBU_1134022_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"1,154",EO,Np Shahjahanpur Meerut,Yes,"97,830",Yes,fixed,,Eo,Np Shahjahanpur Meerut,AOC
,,,,,,,,,,,,,,,,2.0,6053393.0,KAMLA DEVI CONTRACTOR,17-Apr-2026 09:35 AM,Rejected-Finance,L3,30-Apr-2026 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,6051069.0,Royal Developer and construction co,16-Apr-2026 09:20 AM,Accepted-AOC,L1,30-Apr-2026 02:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
