Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,652",online,Ayodhya,No,1,FDR - Fixed Deposit,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,628/E E/Ayo/E Tender/MLC FUND/25-26 20.03.2026,2026_SCIDC_1128712_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Under the MLC Fund Scheme construction work of Pandit Deendayal Upadhyay Memorial Gate near Walipur crossing on Jamon Bhadar road in Block Bhadar,Under the MLC Fund Scheme construction work of Pandit Deendayal Upadhyay Memorial Gate near Walipur crossing on Jamon Bhadar road in Block Bhadar,Please refer Tender documents. ,NA ,,Construction Works,Under MLC Fund Scheme Construction of Gate  ,Tender,90.0,90.0,Amethi,227405.0,EE office up scidco ,Behind Ram Janaki Mandir Sahabganj Ayodhya ,23-Mar-2026 11:00 AM ,EE office up scidco,No ,No,"22,000",No,fixed,,E E U P Scidco,Ayodhya,1,Fee/PreQual/Technical,.pdf,Under the MLC Fund Scheme construction work of Pandit Deendayal Upadhyay Memorial Gate near Walipur,EE up scidco Ayodhya,Behind Ram Janaki Mandir Sahabganj Ayodhya,21-Mar-2026 10:15 AM,27-Mar-2026 11:00 AM,21-Mar-2026 10:15 AM,27-Mar-2026 09:00 AM,NA ,NA ,21-Mar-2026 10:15 AM,27-Mar-2026 09:00 AM,16-Apr-2026 12:00 PM,AOC,EE,Internal,E E Asst Acct,Jagpal Verma,24-Apr-2026 03:33 PM,finsummary_2105173.pdf (372.35 KB),Technical,Technical Bid opening summary,Jagpal Verma,16-Apr-2026 10:47 AM,technical_2105173.pdf,EE,Internal,E E Asst Acct,Jagpal Verma,16-Apr-2026 10:49 AM,16-Apr-2026 12:00 PM,techsummary_2105173.pdf (283.30 KB),Finance,Financial Bid opening summary,Jagpal Verma,24-Apr-2026 03:31 PM,finance_2105173.pdf,BOQ Comparative Chart,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1128712_1,628/E E/Ayo/E Tender/MLC FUND/25-26 20.03.2026,Under the MLC Fund Scheme construction work of Pandit Deendayal Upadhyay Memorial Gate near Walipur crossing on Jamon Bhadar road in Block Bhadar,1.0,6011080.0,VINAY PRAKASH TRIPATHI,INR,"1,089,000",1,6009279,AKASH CONSTRUCTION,26-Mar-2026 11:35 AM,Rejected-Finance,not ok,24-Apr-2026 03:33 PM,24-Apr-2026,"INR 1,089,000",90.0,Jagpal Verma,24-Apr-2026 04:55 PM,LOI.pdf (371.00 KB),Under the MLC Fund Scheme construction work of Pandit Deendayal Upadhyay Memorial Gate near Walipur crossing on Jamon Bhadar road in Block Bhadar,AOC
,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,financial,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6011080,VINAY PRAKASH TRIPATHI,26-Mar-2026 07:46 PM,Accepted-AOC,okk,24-Apr-2026 04:55 PM,,,,,,,,AOC
