Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"1,180",Nil,Nil,No,Saharanpur Municipal Corporation Saharanpur UP,NZ1,2026_NNSAH_1114236_1,Yes,Open Tender,Fixed-rate,Services,2.0,No,No,Online,No,No,No,"2,10,000",No,fixed,,Nil,Nil,10-Feb-2026 06:00 PM,25-Feb-2026 03:00 PM,10-Feb-2026 06:00 PM,25-Feb-2026 12:00 PM,NA ,NA ,10-Feb-2026 06:00 PM,25-Feb-2026 12:00 PM,06-Mar-2026 03:45 PM,Nagar Ayukt Nagar Nigam Saharanpur,nagar nigam saharanpur,1.0,Fee/PreQual/Technical,.pdf,Technical,Theka parking jubli park,Theka parking jubli park,Please refer Tender documents. ,NA ,"21,00,000",Miscellaneous Services,NA ,Tender,90.0,30.0,Theka parking jubli park,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,1.0,SBI Bank,AOC,Finance,ok,SUDHIR KUMAR SHARMA,06-Mar-2026 03:51 PM,finance_2066051.pdf,BOQ Comparative Chart,jp yadav,Internal,,SUDHIR KUMAR SHARMA,06-Mar-2026 03:42 PM,06-Mar-2026 03:45 PM,techsummary_2066051.pdf (770.11 KB),Technical,Technical,Sandeep kumar Misra,25-Feb-2026 03:35 PM,technical_2066051.pdf,jp yadav,Internal,,SUDHIR KUMAR SHARMA,06-Apr-2026 05:16 PM,finsummary_2066051.pdf (237.19 KB),06-Apr-2026,"INR 3,366,033",30.0,SUDHIR KUMAR SHARMA,06-Apr-2026 05:30 PM,FFFFF.pdf (237.00 KB),1.0,5928788.0,SAI KIRPA ENG. WORKS,INR,"3,366,033",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114236_1,NZ1,Theka parking jubli park,1,5926554,GURU CONSTRUCTION COMPANY,24-Feb-2026 10:31 PM,Rejected-AOC,H2,06-Apr-2026 05:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5928606,"M/S COSMIC POWER,",25-Feb-2026 11:47 AM,Rejected-AOC,H4,06-Apr-2026 05:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5928788,SAI KIRPA ENG. WORKS,25-Feb-2026 11:51 AM,Accepted-AOC,H1,06-Apr-2026 05:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5924339,SHAHU TRADERS,25-Feb-2026 11:17 AM,Rejected-AOC,H3,06-Apr-2026 05:30 PM,AOC
