Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Executive Engineer UPSCIDC Ltd Azamgarh,Maa Shanti Niwas Opp. Dr. Javed Aarajibagh Azamgarh 276001,"1,652",UPSCIDC LTD Mau,UPSCIDC LTD Mau,No,1.0,Date Extension,Date,,"Vidhayak Nidhi Work- Construction of Interlocking Road Work, Gramsabha Baharwar me Ballu ke Ghar se Rajesh ke Ghar tak, Block Ratanpura in District Mau.","Vidhayak Nidhi Work- Construction of Interlocking Road Work, Gramsabha Baharwar me Ballu ke Ghar se Rajesh ke Ghar tak, Block Ratanpura in District Mau.",Please refer tender Documents ,NA ,"9,29,885",Civil Works,NA ,Tender,90.0,NA ,Mau,275101.0,NA ,NA ,NA ,Executive Engineer UPSCIDC Ltd Azamgarh,No ,No,1,Fee/PreQual/Technical,.pdf,Notice,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,1243/EE/Mau/E-Tender/2025-26 Dt. 19.03.2026,2026_SCIDC_1127760_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"18,600",No,fixed,,UPSCIDC LTD Mau,UPSCIDC LTD Mau,19-Mar-2026 06:00 PM,30-Mar-2026 02:50 PM,19-Mar-2026 06:00 PM,30-Mar-2026 02:00 PM,NA ,NA ,19-Mar-2026 06:00 PM,30-Mar-2026 02:00 PM,04-Apr-2026 04:30 PM,1,FDR - Fixed Deposit,AOC,Technical,Technical,Madan Singh,04-Apr-2026 04:24 PM,technical_2103380.pdf,"Manoj Kumar E.E.,",Internal,"Madan Singh J.E., Pawan Kumar AAO.,",Madan Singh,17-Apr-2026 12:46 PM,finsummary_2103380.pdf (221.76 KB),Finance,Financial,Madan Singh,17-Apr-2026 12:43 PM,finance_2103380.pdf,BOQ Comparative Chart,"Manoj Kumar E.E.,",Internal,"Madan Singh J.E., Pawan Kumar AAO.,",Madan Singh,04-Apr-2026 04:28 PM,04-Apr-2026 04:30 PM,techsummary_2103380.pdf (221.83 KB),17-Apr-2026,"INR 929,419.61",180.0,Madan Singh,17-Apr-2026 03:48 PM,Aoc.pdf (572.00 KB),"Vidhayak Nidhi Work- Construction of Interlocking Road Work, Gramsabha Baharwar me Ballu ke Ghar se Rajesh ke Ghar tak, Block Ratanpura in District Mau.",1,6017786,Adarsh Trading Construction,29-Mar-2026 11:15 AM,Rejected-Finance,High Rate,17-Apr-2026 12:46 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,2026_SCIDC_1127760_1,1243/EE/Mau/E-Tender/2025-26 Dt. 19.03.2026,"Vidhayak Nidhi Work- Construction of Interlocking Road Work, Gramsabha Baharwar me Ballu ke Ghar se Rajesh ke Ghar tak, Block Ratanpura in District Mau.",1.0,6019164.0,M/S PRAGATI CONSTRUCTION,INR,"929,419.61",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6019164,M/S PRAGATI CONSTRUCTION,29-Mar-2026 05:53 PM,Accepted-AOC,accept,17-Apr-2026 03:48 PM,,,,,,,,,,AOC
