Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Technical,UNDER EVALUATION,VIKAS KUMAR,26-Feb-2026 02:12 PM,,06-Apr-2026,"INR 71,503,708.52",365.0,VIKAS KUMAR,06-Apr-2026 01:12 PM,aoc.pdf (815.00 KB),AOC,Committee,Internal,Committee,VIKAS KUMAR,26-Feb-2026 02:57 PM,26-Feb-2026 03:00 PM,techsummary_2041004.pdf (680.27 KB),1.0,5828035.0,M/S ARY INFRATECH,28-Jan-2026 03:32 PM,Rejected-Finance,L2,12-Mar-2026 03:03 PM,Yamuna Expressway Industrial Development Authority,2026_YEIDA_1105538_20,YEA/GM(PROJECT)/2025/453 DT-09/01/2026,"Construction of Service road, R.C.C. drain and Sewer (Sector- 10 side) along 130.00 mtr. wide peripheral road between Sector- 10 and 5, YEIDA WC-03",1.0,5828929.0,M/S PRAVEEN KUMAR JAIN,INR,"71,503,708.52",Committee,Internal,Committee,VIKAS KUMAR,12-Mar-2026 03:03 PM,finsummary_2041004.pdf (100.34 KB),Finance,UNDER,VIKAS KUMAR,12-Mar-2026 02:09 PM,,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","17,87,900",No,fixed,,Nil,Nil,"Construction of Service road, R.C.C. drain and Sewer (Sector- 10 side) along 130.00 mtr. wide peripheral road between Sector- 10 and 5, YEIDA WC-03","Construction of Service road, R.C.C. drain and Sewer (Sector- 10 side) along 130.00 mtr. wide peripheral road between Sector- 10 and 5, YEIDA WC-03",Please refer Tender documents. ,NA ,"8,93,90,809",Civil Works,NA ,Tender,90.0,365.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"E- TEDER CELL ,2ND FLOOR , YEIDA OFFICE",No ,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"6,770",Nil,Nil,No,1.0,SBI Bank,15-Jan-2026 09:55 AM,30-Jan-2026 11:00 AM,15-Jan-2026 09:55 AM,28-Jan-2026 05:00 PM,NA ,NA ,15-Jan-2026 09:55 AM,28-Jan-2026 05:00 PM,26-Feb-2026 03:00 PM,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/453 DT-09/01/2026,2026_YEIDA_1105538_20,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,2.0,5828929.0,M/S PRAVEEN KUMAR JAIN,28-Jan-2026 03:27 PM,Accepted-AOC,L1,06-Apr-2026 01:13 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3.0,5829499.0,M/S Shyam Kumar And Company Pvt Ltd,28-Jan-2026 03:53 PM,Rejected-Finance,L3,12-Mar-2026 03:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
