Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
06-Apr-2026,"INR 751,774",90.0,Ajeet Singh,06-Apr-2026 02:17 PM,11.pdf (166.00 KB),LOWEST ONE,1.0,5923145.0,BHARAT CONSTRUCTION,24-Feb-2026 11:35 AM,Rejected-Finance,L3,06-Apr-2026 02:10 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur,2026_DOLBU_1116537_3,780/A/NPPB/25-26,RAIGANJ ME MAHMOODABAD ROAD SE AMAR NAGARROAD TAK PATTA VA CC ROAD KA NIRMAN KARYA,1.0,5923579.0,R.N. Brothers,INR,"751,774",Finance,ALL OK,Ajeet Singh,06-Apr-2026 01:46 PM,finance_2073898.pdf,BOQ Comparative Chart,PUSPU JAISWAL,Internal,NEELAM CHAUDHARYRY RAJESH PAL AJEET SINGH,Ajeet Singh,24-Mar-2026 11:35 AM,24-Mar-2026 12:00 PM,techsummary_2073898.pdf (165.92 KB),Technical,ALL OK,Ajeet Singh,24-Mar-2026 11:33 AM,technical_2073898.pdf,PUSPU JAISWAL,Internal,NEELAM CHAUDHARY RAJESH PAL AJEET SINGH,Ajeet Singh,06-Apr-2026 02:10 PM,finsummary_2073898.pdf (165.92 KB),AOC,1,DD - Demand Draft,"75,200",No,fixed,,EO NPP OFFICE BISWAN,BISWAN,Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur,780/A/NPPB/25-26,2026_DOLBU_1116537_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,RAIGANJ ME MAHMOODABAD ROAD SE AMAR NAGARROAD TAK PATTA VA CC ROAD KA NIRMAN KARYA,RAIGANJ ME MAHMOODABAD ROAD SE AMAR NAGARROAD TAK PATTA VA CC ROAD KA NIRMAN KARYA,PLS SEE TENDER DETAILS ,NA ,,Civil Works,NA ,Tender,30.0,90.0,BISWAN,261201.0,NA ,NA ,NA ,NPP OFFICE BISWAN,No ,No,888.0,EO NPP OFFICE BISWAN,BISWAN,No,16-Feb-2026 02:00 PM,25-Feb-2026 04:00 PM,16-Feb-2026 02:00 PM,25-Feb-2026 02:00 PM,NA ,NA ,16-Feb-2026 02:00 PM,25-Feb-2026 02:00 PM,24-Mar-2026 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,PRE/TECH,EO NPP OFFICE BISWAN,NPP OFFICE BISWAN,AOC
,,,,,,,2.0,5922564.0,M/S SABIT ALI THEKEDAR,24-Feb-2026 11:56 AM,Rejected-Finance,L2,06-Apr-2026 02:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC
,,,,,,,3.0,5923579.0,R.N. Brothers,24-Feb-2026 12:34 PM,Accepted-AOC,L1,06-Apr-2026 02:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
