S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,Tender Stage
1.0,6038355.0,ASHUTOSH CONTRACTOR AND SUPPLIERS,09-Apr-2026 12:57 PM,Accepted-AOC,accept,28-Apr-2026 02:34 PM,Directorate of Local Bodies UP||Nagar Panchayat Madhogarh Jalaun,2026_DOLBU_1128027_1,05/312(01)/NPM/Peyjal Hetu Vyavstha Yojna /2025-26 Date 19.03.2026,"5-NP MADHOGARH KE ANTARGAT WARD NO 1 ME DO STHANO PAR (Kanya JHS ke pas, Sihari Road par Special School ke pas) EVAM WARD NO 05 ME DO STHANO PAR (Kanya Primary Pathshala ke pas tatha Dharmendra ke makan ke pas) PEYJAL APURTI KA KARYA",1.0,6038355.0,ASHUTOSH CONTRACTOR AND SUPPLIERS,INR,"834,202.19",28-Apr-2026,"INR 834,202.19",60.0,Monika Umrao,28-Apr-2026 02:34 PM,5_boqcomparativechart.pdf (392.00 KB),aoc,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Internal,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Monika Umrao,28-Apr-2026 02:24 PM,finsummary_2103864.pdf (476.53 KB),Technical,Tec Bid Opening Summary,Monika Umrao,27-Apr-2026 07:45 PM,technical_2103864.pdf,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Internal,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Monika Umrao,27-Apr-2026 08:04 PM,28-Apr-2026 09:00 AM,techsummary_2103864.pdf (476.53 KB),Finance,Fin. Bid Opening Summary,Monika Umrao,28-Apr-2026 12:28 PM,finance_2103864.pdf,BOQ Comparative Chart,AOC,"1,236",EO,NP MADHOGARHA,Yes,"83,596",Yes,fixed,,EO,NP MADHOGARHA,"5-NP MADHOGARH KE ANTARGAT WARD NO 1 ME DO STHANO PAR (Kanya JHS ke pas, Sihari Road par Special School ke pas) EVAM WARD NO 05 ME DO STHANO PAR (Kanya Primary Pathshala ke pas tatha Dharmendra ke makan ke pas) PEYJAL APURTI KA KARYA","5-NP MADHOGARH KE ANTARGAT WARD NO 1 ME DO STHANO PAR (Kanya JHS ke pas, Sihari Road par Special School ke pas) EVAM WARD NO 05 ME DO STHANO PAR (Kanya Primary Pathshala ke pas tatha Dharmendra ke makan ke pas) PEYJAL APURTI KA KARYA",Please refer Tender documents. ,NA ,"8,35,958",Water Supply,NA ,Tender,21.0,60.0,NP MADHOGARHA,285126.0,NA ,NA ,NA ,NP MADHOGARHA,No ,No,20-Mar-2026 12:00 PM,10-Apr-2026 12:00 PM,20-Mar-2026 12:05 PM,09-Apr-2026 03:00 PM,NA ,NA ,20-Mar-2026 12:10 PM,09-Apr-2026 03:00 PM,28-Apr-2026 09:00 AM,Directorate of Local Bodies UP||Nagar Panchayat Madhogarh Jalaun,05/312(01)/NPM/Peyjal Hetu Vyavstha Yojna /2025-26 Date 19.03.2026,2026_DOLBU_1128027_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1,DD - Demand Draft,EO,NP MADHOGARHA,AOC
2.0,6038423.0,M/S JAI SHRI BANKE BIHARI CONSTRUCTION,09-Apr-2026 01:16 PM,Rejected-AOC,reject,28-Apr-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2,BC - Bankers Cheque,,,AOC
3.0,6038229.0,M/S JITENDRA PRATAP SINGH THEKEDAR,09-Apr-2026 12:15 PM,Rejected-AOC,reject,28-Apr-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,AOC
