EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"4,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,05-Mar-2026 05:00 PM,17-Mar-2026 12:30 PM,05-Mar-2026 05:00 PM,17-Mar-2026 12:00 PM,NA ,NA ,05-Mar-2026 05:00 PM,17-Mar-2026 12:00 PM,23-Mar-2026 10:00 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2405/EE/RED/25-26/17.02.2026,2026_REDUP_1122008_8,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,"Installation of High Mast Light at public place in Gram Khiriya, Gram Panchayat Bajhera","Installation of High Mast Light at public place in Gram Khiriya, Gram Panchayat Bajhera",Please refer Tender documents. ,NA ,"1,88,416",Civil Works - Others,NA ,Tender,90.0,90.0,Mainpuri,205001.0,NA ,NA ,NA ,E.E.RED OFFICE MAINPURI,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical bid,E.E.RED OFFICE MAINPURI,E.E.RED OFFICE MAINPURI,559.0,Nil,Nil,No,AOC,Er. Nuzhat Parveen,Internal,"A.E.RED, D.A.O RED",Nuzahat Parveen,30-Mar-2026 11:24 AM,finsummary_2088741.pdf (293.29 KB),Technical,ALL BIDS ADMITTED,Nuzahat Parveen,18-Mar-2026 10:53 AM,,Er.Nuzhat Parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,18-Mar-2026 03:02 PM,23-Mar-2026 10:00 AM,techsummary_2088741.pdf (294.04 KB),Finance,all bids admited,Nuzahat Parveen,23-Mar-2026 02:59 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2026_REDUP_1122008_8,2405/EE/RED/25-26/17.02.2026,"Installation of High Mast Light at public place in Gram Khiriya, Gram Panchayat Bajhera",1.0,5958940.0,SHRI SHIVENDRA KUMAR,INR,"188,190",1,5974006,M/s SHRI GANESH CONSTRUCTION AND SUPPLIERS,15-Mar-2026 12:24 PM,Rejected-Finance,L-2,30-Mar-2026 11:24 AM,04-Apr-2026,"INR 188,190",90.0,Nuzahat Parveen,08-Apr-2026 01:26 PM,LIGHT_0001.pdf (282.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bid,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5964622,shri manoj yadav,14-Mar-2026 09:49 PM,Rejected-Finance,L-3,30-Mar-2026 11:24 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5958940,SHRI SHIVENDRA KUMAR,16-Mar-2026 11:38 AM,Accepted-AOC,L-1,08-Apr-2026 01:26 PM,,,,,,,AOC
