S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,5923471.0,R.N. Brothers,INR,"2,806,438",Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur,2026_DOLBU_1116537_1,780/A/NPPB/25-26,MO JOSHI TOLA ME JOSHI TOLA CHAURAHE KE AAGE SE SAMIM KAUSHAR KE PLOT TAK PATTA VA CC ROAD KA NIRMAN KARYA,1.0,5923108.0,BHARAT CONSTRUCTION,24-Feb-2026 11:28 AM,Rejected-Finance,L3,09-Apr-2026 02:07 PM,09-Apr-2026,"INR 2,806,438",90.0,Ashish Srivastava,09-Apr-2026 02:09 PM,11.pdf (166.00 KB),L1,PUSPU JAISWAL,Internal,NEELAM CHAUDHARY AJEET SINGH RAJESH PAL,Ashish Srivastava,09-Apr-2026 12:11 PM,09-Apr-2026 01:00 PM,techsummary_2073833.pdf (166.00 KB),Finance,ALL OK,Ashish Srivastava,09-Apr-2026 02:03 PM,finance_2073833.pdf,BOQ Comparative Chart,PUSPU JAISWAL,Internal,NEELAM CHAUDHARY AJEET SINGH RAJESH PAL ASHISH SRIVASTAVA,Ashish Srivastava,09-Apr-2026 02:07 PM,finsummary_2073833.pdf (166.00 KB),Technical,ALL OK,Ashish Srivastava,09-Apr-2026 12:03 PM,technical_2073833.pdf,AOC,"2,80,700",No,fixed,,EO NPP OFFICE BISWAN,BISWAN,16-Feb-2026 01:00 PM,25-Feb-2026 04:00 PM,16-Feb-2026 01:00 PM,25-Feb-2026 02:00 PM,NA ,NA ,16-Feb-2026 01:00 PM,25-Feb-2026 02:00 PM,09-Apr-2026 01:00 PM,1.0,Fee/PreQual/Technical,.pdf,PRE/TECH,Directorate of Local Bodies UP||Nagar Palika Parishad Biswan Sitapur,780/A/NPPB/25-26,2026_DOLBU_1116537_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,EO NPP OFFICE BISWAN,NPP OFFICE BISWAN,1,DD - Demand Draft,"3,313",EO NPP OFFICE BISWAN,BISWAN,No,MO JOSHI TOLA ME JOSHI TOLA CHAURAHE KE AAGE SE SAMIM KAUSHAR KE PLOT TAK PATTA VA CC ROAD KA NIRMAN KARYA,MO JOSHI TOLA ME JOSHI TOLA CHAURAHE KE AAGE SE SAMIM KAUSHAR KE PLOT TAK PATTA VA CC ROAD KA NIRMAN KARYA,PLS SEE TENDER DETAILS ,NA ,,Civil Works,NA ,Tender,30.0,90.0,BISWAN,261201.0,NA ,NA ,NA ,NPP OFFICE BISWAN,No ,No,AOC
,,,,,,,,,2.0,5922491.0,M/S SABIT ALI THEKEDAR,24-Feb-2026 11:54 AM,Rejected-Finance,L2,09-Apr-2026 02:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3.0,5923471.0,R.N. Brothers,24-Feb-2026 12:25 PM,Accepted-AOC,L1,09-Apr-2026 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,AOC
