EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"83,596",Yes,fixed,,EO,NP MADHOGARHA,Directorate of Local Bodies UP||Nagar Panchayat Madhogarh Jalaun,06/312(01)/NPM/Peyjal Hetu Vyavstha Yojna /2025-26 Date 19.03.2026,2026_DOLBU_1128028_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,6-NP MADHOGARH KE ANTARGAT WARD NO 3 ME Chheda Lal Member ke makan ke pas WARD NO 06 me Sri Uday Rathaur ke makan ke pas WARD NO 10 me Umari Road par sthit Shankar ji Mandir ke pas Tatha WARD NO 11 me Ikku ke Dhala ke pas PEYJAL APURTI KA KARYA,6-NP MADHOGARH KE ANTARGAT WARD NO 3 ME Chheda Lal Member ke makan ke pas WARD NO 06 me Sri Uday Rathaur ke makan ke pas WARD NO 10 me Umari Road par sthit Shankar ji Mandir ke pas Tatha WARD NO 11 me Ikku ke Dhala ke pas PEYJAL APURTI KA KARYA,Please refer Tender documents. ,NA ,"8,35,958",Water Supply,NA ,Tender,21.0,60.0,NP MADHOGARHA,285126.0,NA ,NA ,NA ,NP MADHOGARHA,No ,No,"1,236",EO,NP MADHOGARHA,Yes,1.0,Fee/PreQual/Technical,.pdf,NIT,1,DD - Demand Draft,20-Mar-2026 12:00 PM,10-Apr-2026 12:00 PM,20-Mar-2026 12:05 PM,09-Apr-2026 03:00 PM,NA ,NA ,20-Mar-2026 12:10 PM,09-Apr-2026 03:00 PM,28-Apr-2026 09:00 AM,EO,NP MADHOGARHA,AOC,Technical,Tec Bid Opening Summary,Monika Umrao,27-Apr-2026 07:48 PM,technical_2103869.pdf,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Internal,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Monika Umrao,28-Apr-2026 02:29 PM,finsummary_2103869.pdf (476.53 KB),Finance,Fin. Bid Opening Summary,Monika Umrao,28-Apr-2026 12:18 PM,finance_2103869.pdf,BOQ Comparative Chart,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Internal,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Monika Umrao,27-Apr-2026 08:09 PM,28-Apr-2026 09:00 AM,techsummary_2103869.pdf (476.53 KB),28-Apr-2026,"INR 834,118.59",60.0,Monika Umrao,28-Apr-2026 02:54 PM,6_boqcomparativechart.pdf (362.00 KB),aoc,1.0,6038267.0,ASHUTOSH CONTRACTOR AND SUPPLIERS,09-Apr-2026 12:48 PM,Accepted-AOC,accept,28-Apr-2026 02:54 PM,1.0,6038267.0,ASHUTOSH CONTRACTOR AND SUPPLIERS,INR,"834,118.59",Directorate of Local Bodies UP||Nagar Panchayat Madhogarh Jalaun,2026_DOLBU_1128028_1,06/312(01)/NPM/Peyjal Hetu Vyavstha Yojna /2025-26 Date 19.03.2026,6-NP MADHOGARH KE ANTARGAT WARD NO 3 ME Chheda Lal Member ke makan ke pas WARD NO 06 me Sri Uday Rathaur ke makan ke pas WARD NO 10 me Umari Road par sthit Shankar ji Mandir ke pas Tatha WARD NO 11 me Ikku ke Dhala ke pas PEYJAL APURTI KA KARYA,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2,BC - Bankers Cheque,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6038448.0,M/S JAI SHRI BANKE BIHARI CONSTRUCTION,09-Apr-2026 01:25 PM,Rejected-AOC,reject,28-Apr-2026 02:54 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6038207.0,M/S JITENDRA PRATAP SINGH THEKEDAR,09-Apr-2026 12:07 PM,Rejected-AOC,reject,28-Apr-2026 02:54 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
