Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
11-Apr-2026,"INR 336,150",60.0,Shiv Kumar,11-Apr-2026 11:37 AM,34.pdf (144.00 KB),1.0,6027161.0,M/S OM CONSTRUCTIONS,02-Apr-2026 04:53 PM,Accepted-AOC,L1,11-Apr-2026 11:37 AM,1.0,6027161.0,M/S OM CONSTRUCTIONS,INR,"336,150",Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1124843_1,1298/NP/NV/RVA/2025-26,34-npp sandila me wno20 me dilip gupta ke makan se maheswar saini ke makan tak cc sadak va nali nirman karya,Technical,3 admitted,Shiv Kumar,09-Apr-2026 04:44 PM,,eo and je,Internal,,Shiv Kumar,11-Apr-2026 11:35 AM,finsummary_2096346.pdf (144.48 KB),Finance,OM CONSTRUCTIONS winner,Shiv Kumar,10-Apr-2026 03:29 PM,,BOQ Comparative Chart,eo and je,Internal,,gaurav Shukla,09-Apr-2026 06:01 PM,09-Apr-2026 06:10 PM,techsummary_2096346.pdf (107.28 KB),AOC,406.0,adhishashi adhikari nagar palika parishad,sandila,No,34-npp sandila me wno20 me dilip gupta ke makan se maheswar saini ke makan tak cc sadak va nali nirman karya,34-npp sandila me wno20 me dilip gupta ke makan se maheswar saini ke makan tak cc sadak va nali nirman karya,Please refer Tender documents. ,NA ,"4,05,000",Civil Works,NA ,Tender,30.0,60.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,EO and JE,SANDILA,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,1298/NP/NV/RVA/2025-26,2026_DOLBU_1124843_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,"34,400",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,1.0,Fee/PreQual/Technical,.pdf,TECH,13-Mar-2026 02:00 PM,04-Apr-2026 12:00 PM,13-Mar-2026 02:00 PM,02-Apr-2026 05:00 PM,NA ,NA ,13-Mar-2026 02:00 PM,02-Apr-2026 05:00 PM,09-Apr-2026 06:10 PM,AOC
,,,,,,2.0,6024346.0,M/S SANJAY TIWARI CONTRACTOR,31-Mar-2026 02:37 PM,Rejected-AOC,L3,11-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC
,,,,,,3.0,6027104.0,M/S VIJAY CONSTRUCTION,02-Apr-2026 04:12 PM,Rejected-AOC,L2,11-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,AOC
