S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,5950869,AHMAD HASAN,06-Mar-2026 11:16 AM,Rejected-AOC,Accept,07-Apr-2026 10:15 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Sherkot Bijnor,2026_DOLBU_1119458_2,720/15vitt/E-tender2026,Construction of CC Drain Mohalla Shekhan ward No 08 House of Shakeel to House of Shamiya Length 118 Mt,1.0,5950672.0,Mohammad Rafeeq Contractor,INR,"659,337.601",28-Mar-2026,"INR 659,337.601",45.0,Krishan Murari,07-Apr-2026 10:15 AM,01.pdf (506.00 KB),Krishan Murari,Internal,,Veerendra kumar,12-Mar-2026 12:04 PM,12-Mar-2026 12:10 PM,techsummary_2081679.pdf (110.84 KB),Finance,Veerendra kumar,Veerendra kumar,12-Mar-2026 12:20 PM,,BOQ Comparative Chart,Krishan Murari,Internal,,Krishan Murari,28-Mar-2026 04:17 PM,finsummary_2081679.pdf (475.03 KB),Technical,Veerendra kumar/ Eo Krishan Murari,Veerendra kumar,12-Mar-2026 11:57 AM,technical_2081679.pdf,AOC,24-Feb-2026 10:00 AM,07-Mar-2026 10:00 AM,24-Feb-2026 10:00 AM,06-Mar-2026 05:00 PM,NA ,NA ,24-Feb-2026 10:00 AM,06-Mar-2026 05:00 PM,12-Mar-2026 12:10 PM,1.0,Fee/PreQual/Technical,.pdf,DOC,Executive Officer,Npp Sherkot,1.0,FDR - Fixed Deposit,"66,066",No,percentage,10.0%,Executive Officer,Sherkot,Construction of CC Drain Mohalla Shekhan ward No 08 House of Shakeel to House of Shamiya Length 118 Mt,Construction of CC Drain Mohalla Shekhan ward No 08 House of Shakeel to House of Shamiya Length 118 Mt,Please refer Tender documents. ,NA ,"6,60,661",Civil Works,NA ,Tender,45.0,45.0,Npp Sherkot,246747.0,Npp Sherkot  ,Npp Sherkot  ,24-Feb-2026 10:00 AM ,Npp Sherkot,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Sherkot Bijnor,720/15vitt/E-tender2026,2026_DOLBU_1119458_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,780.0,Executive Officer,Sherkot,No,AOC
2,5950767,Iqbal Ahmad Contractor,06-Mar-2026 11:03 AM,Rejected-AOC,Accept,07-Apr-2026 10:15 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,BOQ,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5950672,Mohammad Rafeeq Contractor,06-Mar-2026 10:45 AM,Accepted-AOC,Accept,07-Apr-2026 10:15 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
