Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
29-Apr-2026,"INR 123,611.265",30.0,Pooja Singh,29-Apr-2026 01:53 PM,naiyowaligali.pdf (233.00 KB),awarded,1.0,6069628.0,M/S JAN MOHAMMAD,26-Apr-2026 09:59 AM,Accepted-AOC,lowest,29-Apr-2026 01:53 PM,1.0,6069628.0,M/S JAN MOHAMMAD,INR,"123,611.265",Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,2026_DOLBU_1133901_1,120/NPK/15CFC-AVN-SFC,construction of cc interlocking road and drain in ward 03 mohalla baniyowala in naiyo wali gali in nagar panchayat kithaur,Finance,accepted,Pooja Singh,28-Apr-2026 01:38 PM,finance_2116586.pdf,BOQ Comparative Chart,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 12:52 PM,28-Apr-2026 01:00 PM,techsummary_2116586.pdf (50.23 KB),Technical,accepted,Pooja Singh,28-Apr-2026 11:57 AM,technical_2116586.pdf,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 03:59 PM,finsummary_2116586.pdf (234.23 KB),AOC,1,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,120/NPK/15CFC-AVN-SFC,2026_DOLBU_1133901_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,146.0,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,Yes,"12,374",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,07-Apr-2026 09:00 PM,27-Apr-2026 04:00 PM,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,28-Apr-2026 01:00 PM,POOJA SINGH,NP KITHAUR,construction of cc interlocking road and drain in ward 03 mohalla baniyowala in naiyo wali gali in nagar panchayat kithaur,construction of cc interlocking road and drain in ward 03 mohalla baniyowala in naiyo wali gali in nagar panchayat kithaur,Please refer Tender documents. ,NA ,"1,23,735",Civil Works - Roads,NA ,Tender,30.0,30.0,NP KITHAUR,250104.0,NA ,NA ,NA ,NP KITHAUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,2.0,6068414.0,M/S MAYANK JAIN,25-Apr-2026 01:39 PM,Rejected-AOC,highest,29-Apr-2026 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,3.0,6068144.0,SUNRISE CONSTRUCTION,25-Apr-2026 11:36 AM,Rejected-AOC,lowest 2,29-Apr-2026 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
