Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Technical,AS UPLOADED,Kiran Pal Singh Verma,25-Mar-2026 04:46 PM,technical_2089992.pdf,30-Mar-2026,"INR 32,215,370.05",90.0,Kiran Pal Singh Verma,22-Apr-2026 05:10 PM,aoc_22.pdf (393.00 KB),as per uploaded,SE GANDAK FLOOD CIRCLE GORAKHPUR,Internal,SE DRAINAGE CIRCLE BALLIA,Kiran Pal Singh Verma,25-Mar-2026 04:51 PM,25-Mar-2026 05:00 PM,techsummary_2089992.pdf (660.76 KB),1,5963083,Desh Dipak Pandey,13-Mar-2026 01:40 AM,Rejected-Finance,ATTACHED,29-Mar-2026 05:54 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",2026_UPIDC_1122384_22,04/SE/2025-26,ANTI EROSION WORK BETWEEN KM. 1.500 TO 1.955 OF KEVTALIYA MAHEN BUND ON L/B OF RIVER RAPTI IN DIST. DEORIA,1.0,5962934.0,Reena Singh,INR,"32,215,370.05",SE GANDAK FLOOD CIRCLE GORAKHPUR,Internal,SE DRAINAGE CIRCLE BALLIA,Kiran Pal Singh Verma,29-Mar-2026 05:54 PM,finsummary_2089992.pdf (660.76 KB),Finance,as uploaded,Kiran Pal Singh Verma,26-Mar-2026 06:28 PM,finance_2089992.pdf,BOQ Comparative Chart,1.0,Tender Revocation,as uploaded,25-Mar-2026 11:57 AM,REVOCATION_22.pdf ,359.68,Technical Opening,AOC,07-Mar-2026 10:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,25-Mar-2026 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,BID DOCUMENT,SE GANDAK FLOOD CIRCLE GORAKHPUR,SE GANDAK FLOOD CIRCLE GORAKHPUR,ANTI EROSION WORK BETWEEN KM. 1.500 TO 1.955 OF KEVTALIYA MAHEN BUND ON L/B OF RIVER RAPTI IN DIST. DEORIA,ANTI EROSION WORK BETWEEN KM. 1.500 TO 1.955 OF KEVTALIYA MAHEN BUND ON L/B OF RIVER RAPTI IN DIST. DEORIA,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,DEORIA,274001.0,GORAKHPUR ,SE GANDAK FLOOD CIRCLE GORAKHPUR ,07-Mar-2026 11:00 AM ,SE GANDAK FLOOD CIRCLE GORAKHPUR,No ,No,"6,81,000",Yes,fixed,,Nil,Nil,"4,758",Nil,Nil,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",04/SE/2025-26,2026_UPIDC_1122384_22,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,2,5969157,GOMATINETRA CONSTRUCTIONS,13-Mar-2026 12:38 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Mar-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,5969154,M/S AJIT CONSTRUCTION AND ORDER SUPPLIER,13-Mar-2026 03:55 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Mar-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,5962877,M/S MOHAMAD MUSLIM,12-Mar-2026 11:51 PM,Rejected-Finance,ATTACHED,29-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,5962934,Reena Singh,13-Mar-2026 05:44 AM,Accepted-AOC,as per uploaded,22-Apr-2026 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
