Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
POOJA SINGH,NP KITHAUR,879.0,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,Yes,1.0,Fee/PreQual/Technical,.pdf,NIT,"74,478",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KITHAUR,construction of cc road and drain in ward no 11 mohalla jalaluddinpura from neta jafaryab to house of khan sahab naeem house and side gali in nagar panchayat kithaur,construction of cc road and drain in ward no 11 mohalla jalaluddinpura from neta jafaryab to house of khan sahab naeem house and side gali in nagar panchayat kithaur,Please refer Tender documents. ,NA ,"7,44,783",Civil Works - Roads,NA ,Tender,30.0,30.0,NP KITHAUR,250104.0,NA ,NA ,NA ,NP KITHAUR,No ,No,1,DD - Demand Draft,07-Apr-2026 09:00 AM,27-Apr-2026 04:00 PM,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,27-Apr-2026 03:00 PM,28-Apr-2026 12:45 PM,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,120/NPK/15CFC-AVN-SFC,2026_DOLBU_1133855_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 03:39 PM,finsummary_2116504.pdf (236.42 KB),Technical,accepted,Pooja Singh,28-Apr-2026 12:10 PM,technical_2116504.pdf,Pooja Singh,Internal,two,Pooja Singh,28-Apr-2026 12:44 PM,28-Apr-2026 12:45 PM,techsummary_2116504.pdf (50.63 KB),Finance,accepted,Pooja Singh,28-Apr-2026 02:28 PM,finance_2116504.pdf,BOQ Comparative Chart,Directorate of Local Bodies UP||Nagar Panchayat Kithore Meerut,2026_DOLBU_1133855_1,120/NPK/15CFC-AVN-SFC,construction of cc road and drain in ward no 11 mohalla jalaluddinpura from neta jafaryab to house of khan sahab naeem house and side gali in nagar panchayat kithaur,1.0,6069660.0,M/S JAN MOHAMMAD,INR,"744,038.217",1.0,6069660.0,M/S JAN MOHAMMAD,26-Apr-2026 06:00 PM,Accepted-AOC,lowest,29-Apr-2026 02:38 PM,29-Apr-2026,"INR 744,038.217",30.0,Pooja Singh,29-Apr-2026 02:38 PM,netajafaryab.pdf (234.00 KB),awarded,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6068607.0,M/S MAYANK JAIN,25-Apr-2026 02:36 PM,Rejected-AOC,highest,29-Apr-2026 02:38 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6068032.0,SUNRISE CONSTRUCTION,25-Apr-2026 11:00 AM,Rejected-AOC,lowest 2,29-Apr-2026 02:38 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
