EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"1,04,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,104/UPPCL/GM-1/ETENDER/2025-26 Date-16.02.2026,2026_UPPRC_1119819_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,"Construction of Training Cum Counselling Center, Modern Immunization Room and Boundary Wall at PHC Naugarh District-Chandauli (U.P.)","Construction of Training Cum Counselling Center, Modern Immunization Room and Boundary Wall at PHC Naugarh District-Chandauli (U.P.)",Please refer Tender documents. ,NA ,"51,68,000",Civil Works - Buildings,NA ,Tender,90.0,270.0,District-Chandauli (U.P.),232104.0,NA ,NA ,NA ,Prayagraj,No ,No,1.0,Fee/PreQual/Technical,.pdf,BIDDOC,1.0,SBI Bank,25-Feb-2026 11:00 AM,06-Mar-2026 03:00 PM,25-Feb-2026 11:00 AM,06-Mar-2026 02:00 PM,NA ,NA ,25-Feb-2026 11:00 AM,06-Mar-2026 02:00 PM,20-Mar-2026 01:00 PM,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230 /1A, Mehdaury, Telirayganj District-Prayagraj.",AOC,Finance,Enclosed,SURESH CHANDRA YADAV,20-Mar-2026 06:27 PM,finance_2082738.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-3, Varanasi, Accountant Unit-3, Varanasi, Project Manager Unit-19, Azamgarh",SURESH CHANDRA YADAV,18-Mar-2026 06:39 PM,20-Mar-2026 01:00 PM,techsummary_2082738.pdf (1161.40 KB),Technical,Enclosed,SURESH CHANDRA YADAV,18-Mar-2026 06:36 PM,technical_2082738.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-3, Varanasi, Accountant Unit-3, Varanasi, Project Manager Unit-19, Azamgarh",SURESH CHANDRA YADAV,20-Mar-2026 06:34 PM,finsummary_2082738.pdf (1161.40 KB),06-Apr-2026,"INR 4,987,070.04",270.0,SURESH CHANDRA YADAV,06-Apr-2026 07:21 PM,Agr112.pdf (344.00 KB),Enclosed,1,5937622,M/S Ajay Construction,05-Mar-2026 04:00 PM,Accepted-AOC,Accept,06-Apr-2026 07:21 PM,1.0,5937622.0,M/S Ajay Construction,INR,"4,987,070.04",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1119819_1,104/UPPCL/GM-1/ETENDER/2025-26 Date-16.02.2026,"Construction of Training Cum Counselling Center, Modern Immunization Room and Boundary Wall at PHC Naugarh District-Chandauli (U.P.)",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5941698,MS V K CONSTRUCTION,28-Feb-2026 05:41 PM,Rejected-AOC,Accept,06-Apr-2026 07:21 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5951353,RUPESH KUMAR SINGH,06-Mar-2026 12:53 PM,Rejected-AOC,Accept,06-Apr-2026 07:21 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5948790,SARVESHWARI CONSTRUCTION COMPANY,06-Mar-2026 01:03 PM,Rejected-AOC,Accept,06-Apr-2026 07:21 PM,,,,,,,,,,AOC
