S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,6063645,M/S ISRAR CONTRACTOR,22-Apr-2026 08:41 PM,Rejected-Finance,Being L2,29-Apr-2026 05:48 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1138170_1,03/EE/SRE/E-TENDER/2026-27,Construction of Balance work Health and Wellness center at Vill. Jaatowala and Belkamafi Block Sadoli District Saharanpur,1.0,6063615.0,VASU CONSTRUCTIONS,INR,"484,453",06-May-2026,"INR 484,453",60.0,Vinod Kumar Kardam,29-Apr-2026 05:52 PM,aoc.pdf (580.00 KB),AWARD OF CONTRACT for Construction of Balance work Health and Wellness center at Vill. Jaatowala and Belkamafi Block Sadoli District Saharanpur,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - A.A.O.",Vinod Kumar Kardam,29-Apr-2026 05:48 PM,finsummary_2125176.pdf (341.99 KB),Technical,Technical Evaluation Summary,Mool Chandra,27-Apr-2026 05:35 PM,technical_2125176.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - A.A.O.",Vinod Kumar Kardam,27-Apr-2026 05:39 PM,28-Apr-2026 09:00 AM,techsummary_2125176.pdf (341.99 KB),Finance,Financial Evaluation Summary,Vinod Kumar Kardam,29-Apr-2026 05:46 PM,finance_2125176.pdf,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,03/EE/SRE/E-TENDER/2026-27,2026_SCIDC_1138170_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur","10,000",No,fixed,,UPSCIDCO,SAHARANPUR,"1,062",UPSCIDCO,SAHARANPUR,No,Construction of Balance work Health and Wellness center at Vill. Jaatowala and Belkamafi Block Sadoli District Saharanpur,Construction of Balance work Health and Wellness center at Vill. Jaatowala and Belkamafi Block Sadoli District Saharanpur,Please refer Tender documents. ,NA ,"4,84,938",Construction Works,NA ,Tender,60.0,60.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,17-Apr-2026 12:00 PM,23-Apr-2026 11:00 AM,17-Apr-2026 12:00 PM,23-Apr-2026 10:00 AM,NA ,NA ,17-Apr-2026 12:00 PM,23-Apr-2026 10:00 AM,28-Apr-2026 09:00 AM,AOC
2,6063615,VASU CONSTRUCTIONS,22-Apr-2026 08:30 PM,Accepted-AOC,Being L1,29-Apr-2026 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
