Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
856.0,Nil,Nil,No,1.0,SBI Bank,EE RED BSR,EE RED BSR,"26,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,T1,28-Feb-2026 12:00 PM,12-Mar-2026 04:00 PM,28-Feb-2026 12:00 PM,11-Mar-2026 12:00 PM,NA ,NA ,28-Feb-2026 12:00 PM,11-Mar-2026 12:00 PM,20-Mar-2026 12:00 PM,Construction of Inter Loking road from Ajitpal house to Ashok house in village Bisanpur Nek Nampur Block Sibad.,Construction of Inter Loking road from Ajitpal house to Ashok house in village Bisanpur Nek Nampur Block Sibad.,Please refer Tender documents. ,NA ,"13,03,000",Civil Works,NA ,Tender,90.0,180.0,EE RED BSR,203001.0,EE RED BSR ,EE RED BSR ,09-Mar-2026 11:00 AM ,EE RED BSR,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,1642/RED/Tender/ 2025-26/Dt 10/02/26,2026_REDUP_1119463_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,EE RED BSR,Internal,EE and DAO,Vishnoo Kumar,15-Apr-2026 04:42 PM,finsummary_2081637.pdf (59.61 KB),Technical,summaryNaknaampur,Vishnoo Kumar,17-Mar-2026 04:14 PM,technical_2081637.pdf,EE RED BSR,Internal,EE and DAO,Vishnoo Kumar,17-Mar-2026 04:27 PM,20-Mar-2026 12:00 PM,techsummary_2081637.pdf (563.74 KB),Finance,summaryBisanpur,Vishnoo Kumar,15-Apr-2026 04:37 PM,,BOQ Comparative Chart,1.0,5951413.0,SHRI GANESH BUILDERS,INR,"1,302,208",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,2026_REDUP_1119463_1,1642/RED/Tender/ 2025-26/Dt 10/02/26,Construction of Inter Loking road from Ajitpal house to Ashok house in village Bisanpur Nek Nampur Block Sibad.,1,5951401,RAHUL SINGH CONTRACTOR,07-Mar-2026 10:44 AM,Rejected-Finance,L2,15-Apr-2026 04:42 PM,15-Apr-2026,"INR 1,302,208",180.0,Vishnoo Kumar,15-Apr-2026 04:44 PM,BonBisanpur.pdf (951.00 KB),AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5951413,SHRI GANESH BUILDERS,07-Mar-2026 11:43 AM,Accepted-AOC,L1,15-Apr-2026 04:44 PM,,,,,,,AOC
