EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"14,400",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical bid open,1.0,SBI Bank,Gram Panchayat Khalilpur Beriya me Daddan ke ghar se Tuldiram ke ghar hote huye Railway line tak interlocking evam nali nirman karya-Chittaura_15,Gram Panchayat Khalilpur Beriya me Daddan ke ghar se Tuldiram ke ghar hote huye Railway line tak interlocking evam nali nirman karya-Chittaura_15,Please refer Tender documents. ,NA ,"7,22,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,Executive Enginer,"Office of the Executive Engineer, R.E.D. Bahraich",25-Mar-2026 12:00 PM,08-Apr-2026 12:30 PM,25-Mar-2026 12:00 PM,08-Apr-2026 12:00 PM,NA ,NA ,25-Mar-2026 12:00 PM,08-Apr-2026 12:00 PM,13-Apr-2026 12:00 PM,1.0,Corrigendum for date change,Date,,788.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1271/RED/Etender(35)/2025-26, Dt. 16.03.2026",2026_REDUP_1129895_15,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,13-Apr-2026 02:09 PM,finsummary_2107783.pdf (44.15 KB),Finance,Financial bid open,Sujit Kumar Sinha,13-Apr-2026 01:24 PM,finance_2107783.pdf,BOQ Comparative Chart,1.0,6026915.0,M/s Vikram Jaiswal,INR,"850,896.67",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1129895_15,"1271/RED/Etender(35)/2025-26, Dt. 16.03.2026",Gram Panchayat Khalilpur Beriya me Daddan ke ghar se Tuldiram ke ghar hote huye Railway line tak interlocking evam nali nirman karya-Chittaura_15,1,6026915,M/s Vikram Jaiswal,07-Apr-2026 11:30 PM,Accepted-AOC,Accept,18-Apr-2026 04:32 PM,18-Apr-2026,"INR 850,896.67",180.0,Sujit Kumar Sinha,18-Apr-2026 04:32 PM,Vikram.pdf (26.00 KB),Technical,Technical bid open,Sujit Kumar Sinha,08-Apr-2026 01:39 PM,technical_2107783.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,10-Apr-2026 05:50 PM,13-Apr-2026 12:00 PM,techsummary_2107783.pdf (150.77 KB),AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6028664,Smt. Vandana Singh,08-Apr-2026 12:00 AM,Rejected-Finance,High,13-Apr-2026 02:09 PM,,,,,,,,,,,,,,,,,,,AOC
