S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,DD - Demand Draft,27-Jan-2026 02:10 PM,02-Feb-2026 01:00 PM,27-Jan-2026 02:10 PM,02-Feb-2026 12:00 PM,NA ,NA ,27-Jan-2026 02:10 PM,02-Feb-2026 12:00 PM,17-Mar-2026 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,652",Ex engineer upscidc ltd,JAUNPUR,No,"30,000",No,fixed,,Ex engineer upscidc ltd,JAUNPUR,Ex enginner UPSCIDC LTD JAUNPUR,VAN VIHAR ROAD BHUPATPATTI JAUNPUR,MISC CONSTRUCTION WORK AT UMV NEWADA JAUNPUR,MISC CONSTRUCTION WORK AT UMV NEWADA JAUNPUR,Please refer Tender documents. ,NA ,"14,10,457",Civil Works,MISC WORK ,Tender,90.0,180.0,NEWADA,222002.0,NA ,NA ,NA ,Ex enginner office UPSCIDC LTD JAUNPUR,No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Jaunpur,0121/EE/JNP/2025-26 dt-14-01-2026,2026_SCIDC_1106183_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,Finance,pradeep kumar yadav found L1 AS PER BOQ CHART,Yogendra Nath Kushwaha,30-Mar-2026 01:12 PM,finance_2049511.pdf,BOQ Comparative Chart,SRI YN KUSHWAHA,Internal,SRI VAIBHAV TRIPATHI ACCT,Yogendra Nath Kushwaha,17-Mar-2026 11:52 AM,17-Mar-2026 12:00 PM,techsummary_2049511.pdf (477.11 KB),Technical,two bid found for the tender,Yogendra Nath Kushwaha,17-Mar-2026 11:50 AM,technical_2049511.pdf,SRI YN KUSHWAHA,Internal,SRI VAIBHAV TRIPATHI ACCT,Yogendra Nath Kushwaha,30-Mar-2026 05:15 PM,finsummary_2049511.pdf (593.53 KB),30-Mar-2026,"INR 1,409,046",180.0,Yogendra Nath Kushwaha,01-Apr-2026 04:56 PM,AOC.pdf (775.00 KB),PRADEEP KUMAR FOUNF L1 AS PER BOQ CHART,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Jaunpur,2026_SCIDC_1106183_2,0121/EE/JNP/2025-26 dt-14-01-2026,MISC CONSTRUCTION WORK AT UMV NEWADA JAUNPUR,1.0,5831142.0,M/S PRADEEP KUMAR,INR,"1,409,046",1.0,5831647.0,LAKI AND SONS,29-Jan-2026 06:01 PM,Rejected-Finance,L2,30-Mar-2026 01:14 PM,AOC
2,FDR - Fixed Deposit,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5831142.0,M/S PRADEEP KUMAR,29-Jan-2026 02:20 PM,Accepted-AOC,L1,01-May-2026 05:15 PM,AOC
3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
