S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
1.0,5918442.0,MADAN PAL SINGH,INR,"885,662.11",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,2026_REDUP_1116974_4,1701/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,GRAMSABHA DEVKUNWA VIKAS KHAND GAURI BAZAR ME CC ROAD SE SHIV MANDIR TAK CC ROAD KA NIRMAN KARYA,1,5918442,MADAN PAL SINGH,23-Feb-2026 05:53 PM,Accepted-AOC,Lowest Rate,16-Apr-2026 03:38 PM,16-Apr-2026,"INR 885,662.11",120.0,Surya Prakash,16-Apr-2026 03:38 PM,308.pdf (1576.00 KB),Er. Surya Prakash,Internal,,Surya Prakash,12-Mar-2026 08:13 PM,13-Mar-2026 10:00 AM,techsummary_2074756.pdf (830.11 KB),Finance,Financial Bid Open,Surya Prakash,13-Mar-2026 08:45 PM,,BOQ Comparative Chart,Er. Surya Prakash,Internal,,Surya Prakash,16-Apr-2026 03:35 PM,finsummary_2074756.pdf (1575.71 KB),Technical,Technical Bid Open,Surya Prakash,25-Feb-2026 06:14 PM,,AOC,"21,000",Yes,fixed,,Nil,Nil,GRAMSABHA DEVKUNWA VIKAS KHAND GAURI BAZAR ME CC ROAD SE SHIV MANDIR TAK CC ROAD KA NIRMAN KARYA,GRAMSABHA DEVKUNWA VIKAS KHAND GAURI BAZAR ME CC ROAD SE SHIV MANDIR TAK CC ROAD KA NIRMAN KARYA,Please Refer Tender Document ,NA ,"10,45,710",Civil Works,NA ,Tender,120.0,120.0,DEORIA,274001.0,NA ,NA ,NA ,DEORIA,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,1701/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,2026_REDUP_1116974_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,766.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,18-Feb-2026 10:00 AM,25-Feb-2026 02:30 PM,18-Feb-2026 10:00 AM,24-Feb-2026 12:00 PM,NA ,NA ,18-Feb-2026 10:00 AM,24-Feb-2026 12:00 PM,13-Mar-2026 10:00 AM,EXECUTIVE ENGINEER,"OFFICE OF THE EXECUTIVE ENGINEER, RURAL ENGINEERING DEPARTMENT, DIVISION DEORIA",AOC
,,,,,,,,,2,5922109,Rana Vikramaditya Singh,24-Feb-2026 10:26 AM,Rejected-Finance,Highest Rate,16-Apr-2026 03:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,AOC
